word.freq.remove,word.freq.order,word.freq.free,word.freq.meeting,word.freq.re,word.freq.edu,char.freq.semicolon,char.freq.exclamation,capital.run.length.average,y
0,0,0,2.64,0.88,0,0,0,1.955,0
0.73,0.83,0.09,0,0.09,0.09,0,0.43,8.445,1
0,0,0,0,3.57,0,0,0,1.25,0
0,0,1.19,1.19,0,0,0.2,0.2,1.461,0
0,0,0,0,5.55,0,0,0,1,1
0,0,0,0,0,0,0.067,0,2.247,0
0,0,0,0,2.85,2.85,0,2.843,1.294,0
0,0,0,0,0,0,0,0,2.555,0
0,0,1.16,0,0,0,0,0.667,1.131,1
0,0,0,6.06,0,0,0,0,2,0
0.26,0,0,0,0,0,0.038,0.077,1.8,1
0,0,0,3.03,3.03,3.03,0,0,1.47,0
0,0,0,0,1.03,0,0,0,1.666,0
0,0,0,0,0,0,0,2.636,3.168,1
0,0,0,0,0,0,0,0,5.181,1
0,0,0,0,0,0,0,0.523,2.272,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,0.64,0,0.104,0.209,1.888,0
0,0,0.24,0.12,0.18,0,0,0.044,1.873,0
0,0,0,0,0,0,0,0,21.428,1
0,0,0,0,0.68,0,0,0,1.8,0
0,0,0,0,1.53,3.07,0,0,2.235,0
0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.08,0,0.014,0,1.725,1
0,0,0,0,0,0,0,0,1,0
0,0.23,0.23,0,0,0,0,0.327,5.769,1
1.02,0,0,0,0,0,0,0.071,7.025,1
0,0,0,0,0.7,0,0,0.324,1.12,0
0,0.47,0.95,0,0.47,0,0,0.401,3.459,1
0,0,0,0,0,0,0,0,1.433,0
0,0,0,0,0,0,0,0,1.612,0
0,0,0,0,0,0,0,0,3.108,0
0,0,0,0,0,0,0,0,1,0
0,0,0.43,0,1.31,0,0,0.577,6.274,1
0,0,0,2.22,0,0,0,0,3.578,0
0,0,0,0,0,0,0,0.709,2.3,0
0.9,0,0,0,0,0,0,0,2.083,1
0,0,0,0,0,0,0,0,2.321,0
0,0,0,0,0,0,0,0,3.379,0
0,0,0,0,0,0,0,0,1.285,0
0.09,0.29,0.58,0,0,0,0,0.06,1.597,1
0.4,0,0,0,0.4,0,0,0.11,1.594,1
0,0,0,0,0,0,0,0,1.545,0
0.84,0,0,0,0,0,0,0.776,10.375,1
0,0.09,0,0,0.27,0,0.015,0.253,3.771,1
0,0,0,0,0,0,0,0,2.882,0
0,0,1.82,0,0,0,0,0.193,1.861,1
0,0,0,0,0,0,0,0,18,0
0,0,0.66,0,0,0,0,0.109,2.825,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,1.58,1.58,0,0,1,0
0,0,0,0,0,0,0,0.211,2.9,1
0,0,0,0,0,0,0,0,2.142,0
0,0,0,0.25,0.16,0,0.134,0,2.432,0
0,0.09,0,0,0,0,0.768,5.848,5.96,1
0,0,0,0,0,0,0,0,1,1
1.69,0.84,10.16,0,0,0,0,1.113,173,1
0,0,0,0,0,0,0,0,3.142,0
0,0,0,0,0,0,0.056,0,2.394,0
0,0,0,0,0,0,0.175,0,1.873,0
0,0,0,0,0,0,0,0,4.7,0
0,0,0.41,0,0.82,0,0,0.114,5.196,0
0,0,4.27,0,0,0,0,0.881,5,1
0,0,0,0,0,0,0,0,3.36,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.5,1
0.15,0,0.15,0,0,0,0,0.352,5.938,1
0,0,0,0,0,0,0,0,1.625,0
0.08,0.08,0.08,0,0.17,0,0,0.259,3.335,1
0,0,0,0.12,0,0,0,0.02,1.491,0
0,0,0,0,0,0,0,0,1.523,0
0.34,0,2.04,0,0,0,0,0.222,6.978,1
0.49,0.89,0.09,0,0.09,0.09,0,0.417,8.323,1
0,0,0,0.28,0,0,0,0,1.983,0
0,0,0.5,0,0.5,0,0,0.892,2,1
0,0,0,0,1.94,1.94,0.147,0,1.789,0
0.35,0,0.35,0,0,0,0,0.057,1.974,1
0,0.76,0,0.08,0,0,0.148,0,3.995,0
0,0,0,0,0.37,0.37,0,0.32,1.923,0
0,0,1.34,0,0,0,0,0,2.25,1
0,0,0,0,2.56,0,0,0,1.5,0
0,0,0,0,1.75,0,0,0.122,2.203,0
0,0,0,0,0.76,0,0,0,2.297,0
0,0.69,0,0,0,0,0.142,0,3.007,0
0.12,0,0.12,0,0,0,0.056,0.056,1.246,1
0.53,0.62,0.62,0,0.08,0,0,0.212,6.815,1
0.57,1.14,0.14,0,0,0.07,0,0.309,4.923,1
0,0,1.75,0,0,0,0,0.361,1.72,0
0,0,0.51,0,0.51,0,0,0.542,1.972,1
0,0,0,0,0,0,0,0,1.446,0
0,0,0,0,0.57,0,0,0,1.5,0
0,0,0,0,0,0,0,0,1.344,0
0,0,0.47,1.43,0.95,0,0,0,1.233,0
0,0,0,0,0,0,0,0,1.842,0
0,0,0,0,0,0,0,0,1,0
0,1.03,0,0,0,0,0.078,0,3.407,0
0,0,0,0,0.44,0,0,0,1.803,0
1.47,0,1.47,0,0,0,0,0.508,10.625,1
0,0,0.25,0,0.38,4.34,0.019,0,1.642,0
0,0,0,0,0,0,0,0.441,1.372,1
0,0,0,0,0,0,0,0,3,0
0.67,0.33,0.67,0,0,0,0,0.156,6.5,1
0,0.48,0.48,0,0,0.48,0,0.175,9.56,1
0,0,0,0,0,1.61,0,0,1.727,0
0.38,0,0.38,0,0,0,0,0.123,2.062,1
0,0,0.3,0,0,0,0,0.615,1.377,1
0.33,1.33,0.33,0,0.33,0,0,0.057,5.279,1
0.74,0,0.74,0,0,0,0,0.355,2.095,1
0,0,0,0,0,0,0.222,0.444,2.448,1
0,0,0,0,0,0,0.133,0,3.205,0
0,0,0,0,0,0,0,0,1,0
0.51,0,2.07,0,0,0,0,0.067,2.676,1
0,0,0,0,1.17,0,0,0.221,3.812,1
0,0,0.81,0.81,0.81,0.81,0,0,1.684,0
0,0.91,0,0,0,0,0.109,0,3.606,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,5.55,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.088,0,1.25,0
0,0,0,0,0,0,0,0,3.461,0
0.06,0,0,0,0,0,0.013,0.474,3.286,1
0,0,0,5,0,0,0,0,1.428,0
0,0.8,0,0,0,0,0,0.593,11.463,1
0,0,0,0,0,0,0,0,3.38,0
0.08,0.53,0.88,0,0.26,0.08,0.098,0.353,3.591,1
0,0,0,0,0,0,0,0.153,1.933,0
0.63,0,0.63,0,0,0,0.195,0.979,8.476,1
0,0,0,0,0.22,0.22,0,0,1.13,0
0,0,0,0,0,0,0,0,1.564,0
0,0,0,0,0,1.69,0,0,1.285,0
0,0,0,0,0.41,7.88,0.109,0.054,1.786,0
0,0,0,0,0,0,0,0,2,0
0,1.3,1.95,0,0,0,0.673,0.134,5.216,1
0,0,0,0,0,0,0,0.773,1,0
0,0,0,0,0,0,0,0,1.722,0
0.15,0.55,0,0,0,0,0.042,0.25,2.565,1
0,0.23,0.23,0,0,0,0,1.018,4.022,1
1.47,0,0,0,0,0,0.496,0,3.15,1
0.42,0,0,0,0,0,0,0,7,1
0,0.58,0.23,0,0.03,0,0.006,0.381,7.192,1
0.16,0,1.52,0,0,0,0,0.028,4.971,1
0,0,0.6,0.6,0,0,0,0,1.074,0
0,0,0,0,0,0,0,0.093,2.755,1
0,0,0,0,0,0,0,0,1,0
0,0.6,0.3,0,0,0,0,0.189,1.932,1
0,0,0.25,0,0,0,0,0.042,1.204,0
0,0.25,0,0,0,0,0,0.371,2.878,1
0,0,0,3.7,0,0,0,0,2,0
0,0,0.16,0,0,0,0,0,2.257,1
0,0,0,0,1.44,1.44,0,0.247,1.684,0
0,0.15,0.05,0,0.02,0,0.011,0,1.423,1
0,0.17,0,0,0,0,0,0,16.418,1
0,0,0,0,0,0,0,0.757,1.222,0
0,0.23,0,1.86,0,0,0,0.09,2.43,0
0.08,0.08,0,0,0,0,0,0.099,4.07,1
0,0.37,0,0,0,0,0,0.241,2.623,1
0,0,0,0,0,1.58,0,0,4.368,0
0,0,1.08,0,0,0,0,0.458,2.934,1
0.6,0.6,0.12,0,0,0.12,0,0.234,4.493,1
0,0.2,0.41,0,0,0,0,1.689,4.913,1
0.52,1.04,0.13,0,0,0.06,0,0.287,4.742,1
1.05,0,0,0,0,0,0,0.176,2.05,1
0,0,0,0,0,0,0,0.862,1,0
0,0,0,0.54,0.54,0,1.411,0,4.891,0
0,0,0,0,0,0,0,0,3.8,1
0,0,0,0,0,0,0.407,0.033,5.009,1
0,1.02,0,0,0.45,0,0.018,0.265,4.215,1
0,0,0,0,1.31,0,0,0.139,2.13,0
0,0,0,0,1.88,0,0,0,1.461,0
0,0,0.66,0,0,0,0.044,0.591,3.28,1
0,0.35,0,0,0,0.35,0,0,2.483,0
0.52,0,0,0,0,0,0,0.443,2.41,1
0,0,0.41,0,0,0,0,0,2.35,1
0,0.48,0.96,0,0.48,0,0,0.468,3.315,1
0.4,1.42,0.1,0,0,0,0,0.976,3.186,1
0,0,0,0,0,0,0,4.347,3,1
0,0.75,0,0,0.75,0,0,0,1.176,0
0,0,0,0,0,0,0,0,1.541,0
0,0,0,0,1.51,0,0.3,0,1.611,0
0,0,0,0,0.59,0,0,0.312,1.818,0
0,0,0,0,0,0,0,0,1.266,1
0,0.1,0,0,0.05,0,0,0.262,11.793,1
0,0,0.72,0,0.72,0,0,0.198,4,0
0,0,0,0,0,0,0,0,1.406,0
0.06,0.06,0,0,0.06,0,0.01,0.01,1.736,1
0,0,0,0,0,0,0,0.03,16.644,1
0,0,0.31,0,0.94,0,0,0,2.132,1
0,0,0,0,0,0,0,0,2,0
1.25,0,1.25,0,0,0,0.199,0.298,3.976,1
0,0,0,0,2.63,0,0,0,2.151,0
0,0,1.16,0,0,0,0.431,0.215,7.552,1
0,3.33,0,0,0,0,0,0.396,3.714,1
1.04,0,2.08,0,0,0,0,0,3.812,1
0,0.89,0,0,0,0,0,0.52,3.5,1
0,0,0,0,0.44,0.44,0,0,2.063,0
0,0,0,0,0.88,0,0,0,1.763,0
0,0,0,0,0,0,0,0,1,0
0,0.12,0.38,0,0,0,0,0.661,2.256,1
0.5,0,0,0,0,0,0,0.432,2.375,1
0,0,0,0,0,0,0,0,5.857,0
0.08,0.52,0.86,0,0.08,0.08,0.096,0.358,3.554,1
0,0,1.04,0,0,0,0,0.539,5.787,1
0,0,0,0,0,7.14,0,0,5.5,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.306,0.175,8.271,1
0,0.24,0.48,0,0,0,0,0.036,2.276,1
0,0,0,0,3.33,3.33,0,1.075,1.2,0
0,0.25,0,0,0,0,0,0.371,2.89,1
0,0,0.46,0,0,0,0.077,0,2.6,1
0,0,0,0,0,0,0,0,1,0
0,0,0.38,0,0,0,0,0.061,1.775,1
0,0.42,0.85,0,0,0,0,0.432,4.391,1
0,0,0,0,0,0,0.011,0,2.442,0
0,0,0.84,0,0,0,0,1.147,7.178,1
0,0,0,0,0,0,0,1.179,1.8,1
0,0,0,0,0,0,0,0.095,5.038,1
0,0,0,0,0,0,0,0,1.87,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.464,0
0,0,0,0,1.16,0,0.196,0,1.058,0
0,0,0.38,0,0.38,0,0,0.162,5.07,0
0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0.587,7,1
0,0.03,0.19,0,0.03,0,0.024,0.019,1.885,0
0.19,1.38,0.98,0,0,0,0,0.749,6.652,1
0,0,0,0,0,0,0,0.391,1.333,0
0,0.09,0,0,0.27,0,0.015,0.252,3.816,1
0,0,0,0,0,4.83,0,0,3.117,0
0,0,0,0,0,0,0,0,1.859,0
0,0,0,1.98,0,0,0,0,1.222,0
0,0,0,0,0,0,0,0,1,0
0,0,0,1.88,0,0,0,0.277,3,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,3.427,2.678,1
0.09,0.19,0.87,0,0,0,0,0.318,6.813,1
0,0,0,0,0,0,0,0,2.178,0
0,0,0,0,0,0,0,0.207,10.409,0
0,0,0,0,0,0,0,0,1.836,0
0,0,0,0,0,0,0,0,2.093,0
0,0,0,0,0,0,0,0,4.472,0
0,0,0,0,0,4,0,0,1.125,0
0,0,0.62,0,1.24,0,0,1.105,12.904,1
0,0.48,1.44,0,0,0,0,0.666,4.437,0
0,0,0,0,0.44,0,0.078,0,1.541,1
0.11,0.11,0,0,0,0,0,0.035,1.98,1
