city,season,total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt,air_temp_k,avg_temp_k,dew_point_temp_k,max_air_temp_k,min_air_temp_k,precip_amt_kg_per_m2,relative_humidity_percent,specific_humidity,tdtr_k
sj,summer,4,,0.2435,0.2776,0.1937857,164.26,299.96,300.0928571,296.7357143,302.3,298.4,87.78,82.67571429,18.23142857,2.3
sj,fall,8,0.1591,0.0836,0.2533667,0.21125,26.9,300.5171429,300.5428571,296.8914286,302.8,298,22,80.67857143,18.40428571,2.714285714
sj,fall,6,0.0577,0.1507,0.2971857,0.2543429,30.52,300.7942857,300.8857143,296.8114286,302.7,299.1,18.79,78.94857143,18.31428571,2.285714286
sj,fall,3,0.1961,0.1446667,0.17028,0.20995,50.88,300.5771429,300.7785714,296.6842857,303.1,297.8,56.4,79.58428571,18.16285714,2.471428571
sj,fall,11,,0.1337,0.10358,0.1369667,42.65,299.88,299.9214286,296.5971429,301.5,298.8,42.8,82.28285714,18.08571429,1.728571429
sj,fall,14,0.253975,0.16295,0.3692714,0.2687429,126.67,300.2028571,300.2714286,296.9742857,302.1,298.8,35.3,82.58571429,18.49142857,2.371428571
sj,fall,15,0.38,0.26065,0.3931286,0.27105,8.57,300.2714286,300.2357143,295.7371429,302.7,298.1,15.4,76.37142857,17.13142857,3.414285714
sj,fall,20,0.10035,0.0895,0.2096857,0.08204286,37.34,300.4185714,300.4214286,296.2671429,302.6,298.3,11.22,78.18142857,17.70428571,3.785714286
sj,fall,9,0.1535,0.2298,0.14888,0.091525,62.57,300.0185714,299.9714286,295.7257143,302.6,298,15.3,77.44285714,17.11714286,3.457142857
sj,fall,20,0.19015,0.168,0.1864333,0.1104333,80.61,300.2614286,300.2357143,296.5,302.4,298.4,20.3,80.00714286,17.99428571,2.9
sj,fall,28,0.1105667,0.0267,0.1561,0.04188571,77.9,299.0614286,299.0857143,293.6385714,301.9,295.9,28.8,72.68428571,15.25857143,3.628571429
sj,fall,38,0.0979,0.012,0.1572,0.06461429,6.3,299.1871429,299.2071429,293.4485714,301.7,295.9,2.1,70.97714286,14.99142857,4.1
sj,fall,30,,0.0323,0.2099,0.09903333,0,299.92,299.8571429,294.66,301.6,297.5,7.18,72.92571429,16.03714286,2.714285714
sj,fall,30,0.12015,0.13648,0.1959,0.1356667,11.07,299.6185714,299.6357143,295.3885714,301.2,298,24.8,77.64857143,16.75428571,2.357142857
sj,winter,23,0.11875,0.0806,0.1176333,0.04611667,19.69,299.7028571,299.7285714,295.4028571,301.5,297.9,6.8,77.35714286,16.77142857,2.057142857
sj,winter,16,0.0044,0.08713333,0.1021,-0.02248571,0,299.27,299.3785714,293.8814286,301.3,297.5,3.99,72.26142857,15.25285714,2.528571429
sj,winter,22,0.0632,0.04675,0.0446,-0.06345714,0,298.5814286,298.5857143,294.1328571,300.4,296.7,37.39,76.52571429,15.46285714,1.714285714
sj,winter,28,0.004833333,0.006633333,0.2108143,0.2024143,0,298.4771429,298.4428571,294.0342857,301.2,295.6,1.3,76.50571429,15.44428571,3.285714286
sj,winter,14,0.09436667,0.0958,0.2041,0.1646833,49.81,298.6185714,298.7857143,293.6871429,300.9,296.3,1,74.33571429,15.07857143,3.314285714
sj,winter,17,,0.02165,0.18585,0.1796857,0,297.8285714,297.9928571,292.4057143,300.7,295.5,1.1,71.94142857,13.92142857,3.414285714
sj,winter,20,0.0411,0.0514,0.2184714,0.2287714,0,298.0171429,298.2,293.3585714,299.9,296.6,10.24,75.38,14.73285714,2.142857143
sj,winter,17,0.00915,0.041225,0.2434714,0.2032571,23.78,297.9728571,298.1571429,294.0528571,300.7,295.5,32.36,79.03142857,15.37857143,2.742857143
sj,winter,10,,-0.0056,0.1645,0.1619714,10.73,297.8771429,297.9857143,292.9814286,299.7,296.1,11.2,74.34428571,14.40857143,2.114285714
sj,winter,13,-0.04485,0.0056,0.1603,0.1674286,0,297.9342857,298.1571429,293.3771429,299.9,296.3,22.28,75.85142857,14.75428571,2.342857143
sj,winter,20,0.2170333,0.1452333,0.2280714,0.2104571,0,297.8171429,298.0428571,292.6685714,299.7,296.7,3.02,73.07285714,14.09857143,2.142857143
sj,winter,9,0.4462667,0.3123,0.3375,0.2732833,0,297.1528571,297.2357143,292.8157143,299,295.5,25.89,76.90714286,14.26571429,2.014285714
sj,spring,18,0.2485,0.25445,0.2764286,0.2567143,6.84,297.1342857,297.3571429,292.0557143,300.7,294.4,0.5,73.38714286,13.67142857,3.142857143
sj,spring,9,0.4229,0.4229,0.1950143,0.1967143,0,298.5585714,298.8857143,294.0271429,301.3,295.9,10.5,76.24714286,15.38714286,3.628571429
sj,spring,8,0.1274333,0.059925,0.1592286,0.1408857,0,298.3728571,298.5928571,293.0457143,300.3,296.8,1.69,72.44285714,14.48285714,2.442857143
sj,spring,19,,0.2705,0.2435714,0.2178143,6.11,297.6928571,297.8785714,294.1671429,300.5,295.8,21.55,80.83571429,15.55571429,2.1
sj,spring,11,0.2127,0.1044,0.1409,0.1628857,0,298.8714286,299.0928571,293.9828571,301,297.2,3.45,74.43,15.33571429,2.671428571
sj,spring,4,,0.30695,0.31445,0.2761833,5.2,298.1128571,298.2571429,293.7857143,299.8,296.3,23.5,77.02285714,15.15285714,2.371428571
sj,spring,6,0.0728,0.07826667,0.2111714,0.2161286,11.84,298.2671429,298.4071429,292.9828571,301.2,295.5,3.59,72.64,14.41714286,3.814285714
sj,spring,6,,0.05855,0.1227286,0.1131857,35.69,298.7514286,298.8357143,294.2814286,301.3,296.7,22.36,76.58142857,15.63,3.128571429
sj,spring,8,,-0.1055,0.1861714,0.1770571,19.98,298.2871429,298.3,293.68,300.5,296,9.03,75.71428571,15.06142857,2.6
sj,spring,13,0.0371,0.0705,0.04781429,0.06374286,59.89,299.4185714,299.5,295.3657143,302,297.4,16.8,78.56714286,16.77142857,3.2
sj,spring,8,0.1031,0.0941,0.1984833,0.1765571,77.36,299.1342857,299.2571429,295.8557143,301.7,297.3,78.1,82.35,17.26857143,2.942857143
sj,spring,8,0.08608,0.07736,0.1701429,0.1679429,35.54,299.9514286,299.9857143,295.3457143,302.2,297.6,2,76.07,16.73,3.828571429
sj,spring,5,0.0619,0.0333,0.1977333,0.1659857,10.8,299.7814286,299.8428571,295.6414286,302,298,8.1,78.15142857,16.99571429,3.085714286
sj,summer,16,0.0312,0.02535,0.1706286,0.1901,61.33,299.9442857,299.85,295.5685714,302.2,297.6,5.85,77.16285714,16.92285714,3.642857143
sj,summer,12,,0.0271,0.2708714,0.2212,21.93,300.4242857,300.4,295.8885714,302.6,298.2,7,76.42571429,17.25,3.114285714
sj,summer,11,-0.02865,-0.01266667,0.1246571,0.1255571,63.35,299.9185714,299.8642857,295.2071429,302,297.4,7.02,75.46142857,16.56285714,3.242857143
sj,summer,18,0.02185,-0.0601,0.2032571,0.1855857,37.72,300.54,300.4928571,296.2485714,302.9,298.5,13.37,77.61714286,17.63571429,3.128571429
sj,summer,10,-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.2071429,300.2785714,296.3542857,302.5,298.1,28.1,79.57857143,17.74571429,2.757142857
sj,summer,22,-0.0817,0.0287,0.1961143,0.1808,21.89,300.6428571,300.6642857,296.3485714,302.4,298.2,13.5,77.58285714,17.74428571,2.728571429
sj,summer,14,0.0073,0.06943333,0.2002286,0.1976857,49.38,300.3714286,300.3714286,296.0857143,303.1,298.1,18.3,77.58714286,17.47428571,3.114285714
sj,summer,16,-0.0198,0.0057,0.1865714,0.1818,35.85,300.5557143,300.5571429,296.3571429,303,298.6,21.24,78.06142857,17.77142857,3.257142857
sj,summer,18,0.0287,0.1132,0.1347143,0.1439429,73.2,300.3985714,300.4571429,296.3642857,302.7,298.6,50.34,78.67,17.75857143,2.657142857
sj,summer,27,0.2467,0.2009,0.1926714,0.1882286,40.4,300.7128571,300.7142857,296.9,302.6,299.2,32.62,79.71285714,18.33142857,2.542857143
sj,summer,38,0.08985,0.1278333,0.2008143,0.2051143,29,300.7428571,300.8571429,297.38,302.9,298.8,50.46,82.08714286,18.89285714,2.6
sj,summer,35,0.0172,0.01255,0.2017286,0.2022143,40.3,300.7914286,300.7571429,297.2271429,302.7,298.4,62.4,81.07571429,18.75285714,2.542857143
sj,summer,41,,,0.2212714,0.2011286,132.53,300.76,300.7428571,296.4,303.1,298.7,44.3,77.34714286,17.82428571,3.457142857
sj,fall,51,-0.0273,0.068075,0.2792857,0.2707857,68.85,300.7514286,300.7714286,296.73,303.2,298.9,23.4,78.82714286,18.18571429,3.057142857
sj,fall,65,0.1954,0.2356,0.3660714,0.3778571,9.73,300.8057143,300.8571429,296.4528571,303.3,297.9,14.7,77.41,17.90285714,3.485714286
sj,fall,55,-0.0412,0.04766667,0.1706333,0.1342857,10.01,301.07,301.0928571,296.7,303.4,298.8,12.9,77.23571429,18.17571429,3.214285714
sj,fall,54,0.0986,0.122075,0.2545714,0.2469286,84.76,300.7385714,300.7857143,296.4371429,303.1,298.7,19.69,77.55571429,17.90142857,3.171428571
sj,fall,62,0.16025,0.08955,0.2391714,0.1799714,20.8,301.2557143,301.2785714,296.9571429,303.8,299.1,16.4,77.63,18.47571429,3.271428571
sj,fall,64,0.0633,0.0633,0.2143286,0.2125857,27.82,300.93,300.8,296.9171429,302.6,299,42.3,78.89142857,18.39714286,2.371428571
sj,fall,56,,,0.2187571,0.163,91.83,300.3257143,300.3,296.3971429,302.4,297.8,53,79.27,17.87714286,2.885714286
sj,fall,65,-0.0141,0.2121,0.2529,0.2228286,39.7,300.2585714,300.3,296.53,302.2,298.4,25.68,80.13142857,18.01142857,2.742857143
sj,fall,71,-0.01935,0.05955,0.2274571,0.1600286,0.49,300.3914286,300.4214286,296.6871429,302.1,298.2,21.91,80.27,18.15571429,2.471428571
sj,fall,75,0.0284,0.0086,0.09473333,0.09162857,28.03,300.0628571,300.1428571,295.3242857,302.3,297.6,17.86,75.42428571,16.75142857,3.6
sj,fall,71,0.0941,0.1127,0.1961714,0.2132,287.55,299.42,299.4357143,295.8757143,303.3,297.2,133.93,81.08142857,17.30857143,2.242857143
sj,fall,72,0.1663,0.189975,0.2202286,0.2337,45.8,299.3457143,299.7285714,295.56,302.5,297.3,18.9,79.86142857,16.97285714,3.8
sj,fall,47,0.21515,0.22615,0.2206286,0.1987,9.43,298.91,298.9642857,293.9514286,302.3,296.7,7.81,74.34428571,15.41428571,3.385714286
sj,winter,27,-0.0468,-0.0406,0.09694286,0.0865,43.91,298.2457143,298.2571429,293.2357143,300.8,295.1,13.2,74.03857143,14.77142857,3.485714286
sj,winter,35,0.0081,0.097475,0.2047143,0.1787714,31.01,299.0571429,299.05,295.7585714,300.7,297.5,33.78,82.16714286,17.19142857,2.214285714
sj,winter,25,0.02285,0.05653333,0.0712,0.05045714,91.66,298.4314286,298.35,295.5114286,300,296.8,100.6,84.01,16.92,1.985714286
sj,winter,19,0.1814,0.1358667,0.2236222,0.1965111,72.18,298.4271429,298.5,295.7971429,301,296.8,35.2,85.51428571,17.23428571,1.828571429
sj,winter,37,0.05475,0.08103333,0.1975429,0.1423286,0,298.9557143,299.1,294.4814286,300.5,297.1,2.5,76.43428571,15.81,2.514285714
sj,winter,38,0.106425,0.29,0.2464333,0.1778167,0,298.4528571,298.5071429,294.8414286,301,296.8,13.8,80.57285714,16.17857143,2.785714286
sj,winter,34,0.0594,0.0526,0.1956714,0.1562857,0,298.5514286,298.5571429,294.1457143,300.6,296.2,1.21,76.73428571,15.51857143,3.2
sj,winter,26,0.0288,0.06663333,0.1341,0.1462286,0,298.3157143,298.5142857,294.2128571,299.9,297.1,12.44,78.07857143,15.55142857,1.942857143
sj,winter,19,,,,,0,298.2,298.35,293.8471429,300.1,296.3,10.8,76.92,15.18714286,2.185714286
sj,winter,18,-0.0674,0.0468,0.1591714,0.1097286,0,297.7228571,297.8142857,293.3442857,299.6,296.3,24,76.72285714,14.73428571,2.2
sj,winter,22,0.0491,0.092325,0.2546714,0.1978,0,297.9885714,298.0642857,293.3657143,299.7,295.6,3.6,75.57714286,14.75428571,2.557142857
sj,winter,16,0.0478,0.06175,0.222,0.1773143,0,298.1014286,298.2428571,293.5457143,300.6,296.1,3.9,75.93285714,14.93142857,3.142857143
sj,winter,18,0.0315,0.0962,0.1402,0.1603429,0,297.1657143,297.2357143,292,300.5,294.9,12.8,73.14714286,13.59285714,3.071428571
sj,spring,6,0.042,0.0511,0.1984167,0.2499833,0,297.09,297.1142857,292.2528571,299.4,294,7.8,74.42714286,13.78142857,2.771428571
sj,spring,12,0.0709,0.12545,0.2196286,0.1894857,40.27,297.5928571,297.7285714,293.0814286,299.2,296.3,11.8,76.16857143,14.53,2.2
sj,spring,6,0.1535,0.1688,0.2791,0.2480857,0,297.9857143,298.0785714,293.2171429,299.8,295.6,0.6,74.91714286,14.62857143,3.071428571
sj,spring,6,0.1777,0.3167,0.3203857,0.3209286,0,298.2757143,298.4785714,293.5428571,300.8,296.3,2.2,75.21571429,14.97,3.1
sj,spring,3,-0.0056,0.0013,0.2157714,0.1786,49.74,298.08,298.3285714,294.0542857,301.6,295.9,17.8,78.56571429,15.46857143,3.571428571
sj,spring,7,-0.0263,0.03695,0.1263571,0.1143571,50.67,298.3228571,298.4428571,294.8314286,300.8,296.2,55.1,81.14142857,16.20857143,2.685714286
sj,spring,6,,,0.2039714,0.1771857,0,297.0442857,297.0285714,292.0614286,299.5,294.8,22.4,73.84,13.63857143,2.657142857
sj,spring,1,-0.0176,0.0519,0.1135714,0.1116286,214.76,297.97,298.0714286,295.01,300.8,296.4,31,83.65714286,16.36857143,2.514285714
sj,spring,3,0.1506,0.1616,0.2115857,0.1536571,74.01,298.5371429,298.4785714,295.1614286,300.3,296.7,18,81.70285714,16.53571429,2.814285714
sj,spring,2,0.19375,0.1611,0.211,0.1759143,87.81,298.9642857,299.0928571,294.95,300.5,297.2,11,78.60714286,16.30857143,2.5
sj,spring,2,0.1138,0.09725,0.2559286,0.2269286,0,298.9942857,299.1142857,294.4414286,300.6,297.2,9.3,76.08714286,15.78857143,2.4
sj,spring,1,0.03345,0.1033,0.2122857,0.2002714,41.09,299.6671429,299.85,295.2742857,301.3,298.2,5.5,76.90142857,16.62714286,2.471428571
sj,spring,10,0.05325,0.0778,0.1880286,0.1696,3.99,299.7528571,299.9,295.38,302.4,297.7,8.2,77.09285714,16.75714286,2.571428571
sj,summer,3,0.04185,0.0722,0.1304429,0.1511429,65.82,299.6014286,299.6642857,296.2157143,302.1,297.5,15.65,81.85142857,17.65857143,2.871428571
sj,summer,3,,0.05743333,0.1073143,0.1113286,84.35,299.8871429,299.9642857,296.3385714,302.2,297.8,17.55,81.04285714,17.76714286,3.185714286
sj,summer,1,,0.04446667,0.2042143,0.1528143,0,300.2214286,300.2071429,296.3971429,302.2,298.4,15.73,79.73,17.80142857,2.785714286
sj,summer,1,,0.1173,0.2136,0.1969143,5.94,299.8557143,299.95,295.99,301.8,298,24.1,79.50857143,17.35714286,2.471428571
sj,summer,2,-0.009666667,0.0065,0.2072429,0.1649286,2.3,300.4114286,300.55,296.0628571,302.4,298.4,10.8,77.19857143,17.39857143,2.328571429
sj,summer,6,-0.02455,0.0196,0.2541286,0.2121,22.49,300.0842857,300.1285714,296.0657143,301.8,298.2,11.65,78.74714286,17.43285714,2.457142857
sj,summer,3,,0.03774,0.1880429,0.1803286,58.06,300.54,300.5857143,296.42,302.4,298.6,10.3,78.31142857,17.80857143,2.971428571
sj,summer,3,-0.07045,-0.02133333,0.2192857,0.2245429,1.07,300.5471429,300.6785714,295.9128571,302.5,298.8,7.09,75.86714286,17.26,2.614285714
sj,summer,5,-0.0836,0.0278,0.1435833,0.1011714,44.7,300.4314286,300.5285714,296.9871429,303,298.7,47.12,81.62285714,18.44714286,2.571428571
sj,summer,4,-0.0006,0.0551,0.2511429,0.2696571,39.52,301.0028571,301.2,296.7428571,303.3,298,9.36,77.78857143,18.20142857,3.514285714
sj,summer,7,0.0001,0.03865,0.1990571,0.1385286,33.21,300.8928571,300.9857143,296.8971429,303,299.2,23.78,78.94428571,18.36428571,2.8
sj,summer,6,0.0776,-0.0772,0.2146333,0.1704,22.89,300.7742857,300.8357143,296.8,302.9,298.8,39.62,79.09428571,18.24571429,2.442857143
sj,summer,5,0.0009,-0.00445,0.1957857,0.1185286,18.67,301.1371429,301.2571429,296.5414286,302.9,299.3,15,76.18857143,17.97285714,2.771428571
sj,fall,7,0.0895,0.0648,0.1647667,0.1637571,109.38,300.6957143,300.7928571,296.6042857,302.8,299,46.4,78.60714286,18.09857143,2.3
sj,fall,6,0.033,-0.02545,0.2319714,0.2399571,7.92,301.2228571,301.4071429,296.7228571,303.7,299.1,10.9,76.67857143,18.19142857,3.357142857
sj,fall,4,,0.01655,0.1659286,0.1409857,57.98,301.2385714,301.2285714,297.1242857,303.1,299.4,27.5,78.48857143,18.65142857,2.6
sj,fall,4,0.0541,0.03885,0.1283571,0.08348571,26.31,300.9871429,301.1071429,296.7328571,303.1,298.5,13.4,77.85142857,18.24428571,3.242857143
sj,fall,7,0.07375,0.07326667,0.0796,0.06807143,73.11,301.0614286,301.1571429,297.1285714,303.2,299.5,20,79.28142857,18.67428571,2.428571429
sj,fall,9,-0.05385,-0.0739,0.2429714,0.2187286,17.48,300.7285714,300.7071429,296.6942857,302.3,298.5,25.5,78.80857143,18.19142857,2.728571429
sj,fall,5,,0.03505,0.1269143,0.1894143,91.69,300.47,300.6,296.4785714,302.5,298.6,23.5,78.94857143,17.95,2.6
sj,fall,5,-0.1115,-0.1136,0.2304,0.2082429,9.5,300.5485714,300.5285714,296.6357143,302.3,298.8,27,79.21714286,18.10428571,2.485714286
sj,fall,10,0.00735,-0.02545,0.1993429,0.1795429,33.29,300.5185714,300.55,296.24,302.4,298.4,34.7,77.62,17.68857143,2.585714286
sj,fall,6,0.2614,0.11022,0.2918,0.3185,14.05,300.44,300.65,295.8528571,302.4,298.9,9.5,76.16714286,17.26571429,3.1
sj,fall,13,0.1478333,-0.003125,0.2781571,0.2477286,0,300.5457143,300.7571429,295.4471429,302.3,298.7,7.6,73.78142857,16.81857143,2.685714286
sj,fall,6,,-0.1225,0.2220571,0.1913857,100.94,299.9828571,299.8857143,295.9428571,302.1,298.2,32.3,78.60571429,17.33857143,2.685714286
sj,fall,5,-0.005633333,-0.03725,0.2773286,0.2907286,11.61,300.0485714,300.1285714,296.0928571,302.3,297.8,22.77,78.96285714,17.51,2.485714286
sj,winter,5,-0.2439,-0.1209333,0.2790857,0.2488429,0,300.17,300.3142857,295.2057143,302,298,5.9,74.37285714,16.57857143,2.714285714
sj,winter,9,-0.1743,-0.0723,0.1993,0.1713,7.32,299.8928571,299.9285714,294.9785714,301.4,298.3,7.45,74.51714286,16.32714286,1.771428571
sj,winter,3,-0.043,-0.12895,0.1854143,0.2088,0,299.3785714,299.6,294.5771429,301.2,297.7,8.3,74.94285714,15.91857143,2.371428571
sj,winter,6,0.0358,-0.2528,0.2434333,0.1369286,6.58,298.6385714,298.8071429,294.8057143,301.1,296.7,19.7,79.48285714,16.16,2.785714286
sj,winter,11,-0.07195,-0.04525,0.2304571,0.1757143,0,298.0414286,298.0857143,294.3814286,300.3,295.8,20.5,80.30857143,15.84571429,1.657142857
sj,winter,7,-0.2,-0.07096667,0.18055,0.1824833,0,298.6157143,298.7214286,294.6042857,300.7,296.8,36.6,78.67142857,15.94,2.042857143
sj,winter,7,0.0466,0.008225,0.2926429,0.2266286,0,298.8614286,299.1214286,294.2171429,301.1,296,2.5,75.70285714,15.58714286,3.071428571
sj,winter,15,0.05374,0.071375,0.1781714,0.1565714,0,299.0428571,299.35,294.2685714,301,297.4,3.6,75.01571429,15.6,2.7
sj,winter,9,0.0214,0.0542,0.08465,0.1010286,0,298.1814286,298.3571429,294.3371429,301.1,296.4,32.3,79.51714286,15.7,2.657142857
sj,winter,6,0.0567,0.0702,0.1939857,0.1746714,25.2,298.2114286,298.3214286,294.2571429,300.9,296.4,18.4,78.84142857,15.63,2.7
sj,winter,6,,-0.09663333,0.1922667,0.2225,68.17,298.37,298.4357143,294.5771429,300.3,296.3,33.6,79.72428571,15.91428571,2.328571429
sj,winter,6,0.0015,-0.03445,0.1614286,0.1584857,0,298.78,299,294.0257143,300.9,297.3,9.7,75.07714286,15.37,2.657142857
sj,winter,7,-0.03046667,-0.0001,0.1286333,0.1561167,0,298.67,298.8357143,293.8542857,300.6,296.9,7.2,74.73428571,15.19428571,2.3
sj,spring,10,-0.20635,-0.141,0.3221857,0.2998286,0,298.7357143,298.9928571,293.4757143,300.7,296.9,0.5,72.69,14.87285714,3.014285714
sj,spring,8,0.02535,0.0481,0.1018429,0.1365286,0,299.0042857,299.2714286,294.1085714,300.9,297.1,2.7,74.60857143,15.49,2.628571429
sj,spring,7,-0.05203333,0.01422,0.1556429,0.1822714,0,298.8814286,299.0571429,293.4842857,300.8,297.4,1.8,72.13571429,14.88428571,2.428571429
sj,spring,12,-0.1169,-0.091575,0.1527286,0.1867714,0,298.7528571,299.0357143,293.8014286,301.6,296.3,7.3,74.32571429,15.22142857,3.757142857
sj,spring,3,0.0925,-0.05085,0.1298,0.1214286,0,298.9,299.0428571,294.3314286,301.9,296.8,7.5,76.13428571,15.73,3.371428571
sj,spring,2,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.4071429,294.5428571,301.1,296.1,43.64,79.63571429,15.90142857,2.7
sj,spring,7,,-0.0029,0.07464286,0.09557143,5.96,298.7028571,298.7714286,295.0071429,301.3,296.8,23.5,80.24142857,16.38142857,2.742857143
sj,spring,5,-0.078,-0.1252,0.1486714,0.1594714,389.6,298.4457143,298.4214286,295.4828571,301.4,296.3,111.7,83.75142857,16.88571429,2.785714286
sj,spring,5,0.0681,0.0355,0.2512714,0.2120714,26.56,299.1857143,299.4,295.4471429,302.3,296.8,15.2,80.07142857,16.83285714,3.085714286
sj,spring,7,-0.0477,0.072125,0.2656833,0.2382143,16.65,300.0385714,300.2071429,295.18,302.2,298.3,1.5,74.80857143,16.51714286,3.014285714
sj,spring,7,0.01485,-0.0432,0.1687571,0.1725429,10.86,299.5771429,299.7285714,294.6014286,301.5,297.7,7.7,74.23,15.93,2.714285714
sj,spring,7,,0.0041,0.1526143,0.1243571,60.93,299.6342857,299.7071429,295.1842857,301.5,298,13.76,76.70428571,16.57285714,2.328571429
sj,spring,7,-0.0457,-0.007566667,0.1959143,0.1780571,111.7,299.5085714,299.6857143,296.0171429,301.8,297,28.3,81.29142857,17.42428571,2.4
sj,summer,10,,0.06276667,0.1974571,0.175,9.1,300.0914286,300.3357143,295.5557143,302.4,298.2,1.6,76.33428571,16.90142857,2.728571429
sj,summer,13,0.05063333,0.055875,0.10935,0.09871429,18.25,299.7528571,299.8428571,295.3971429,301.6,297.8,20.1,77.14142857,16.75857143,2.714285714
sj,summer,10,0.0675,0.0484,0.1730429,0.1369857,39.21,299.8857143,300.0142857,295.6314286,301.6,297.9,21.81,77.73142857,17.02285714,2.457142857
sj,summer,14,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.1428571,296.3528571,301.9,298.5,18.4,80.98,17.75428571,2.4
sj,summer,11,-0.0853,0.02575,0.2083857,0.2085571,0,300.3557143,300.5,296.3628571,302,298.4,5.8,78.92857143,17.74428571,2.542857143
sj,summer,20,,0.296,0.1916857,0.175,10.83,299.9271429,299.9571429,296.1,301.8,298.1,44.04,79.65857143,17.48714286,2.542857143
sj,summer,25,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.3428571,296.3157143,301.7,298.4,21.9,79.74428571,17.72428571,1.914285714
sj,summer,17,0.1045,0.0661,0.1618571,0.1561714,0,300.5014286,300.4857143,296.2928571,302.6,298.2,13.4,77.8,17.65857143,2.8
sj,summer,18,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,18.33857143,1.828571429
sj,summer,25,0.0785,0.03633333,0.2077857,0.2106714,28,300.38,300.5714286,296.79,302.1,298.8,22.5,80.84,18.21571429,2.257142857
sj,summer,21,0.0348,0.0317,0.2225714,0.2039857,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,18.14571429,2.557142857
sj,summer,31,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.7928571,296.6114286,302.8,298.9,31,78.25428571,18.06142857,2.785714286
sj,summer,32,,0.1,0.2043714,0.1603571,98.68,300.6685714,300.7285714,297.0485714,302.8,298.7,50.86,80.79714286,18.57142857,2.542857143
sj,fall,26,,,0.2036286,0.2409286,86.4,300.6314286,300.75,297.4185714,302.7,298.7,63,82.78428571,18.96857143,2.185714286
sj,fall,35,0.09445,-0.01352,0.2407,0.2419286,16.81,300.9671429,301.2285714,297.1085714,303.7,299,12.5,79.70428571,18.63571429,3.142857143
