,hour,day,month,KHOU_temp,KHOU_dewpoint,COAST
2484,14,4,4,294.25,289.25,10160.3061071636
2485,15,4,4,294.25,289.25,10341.2969835336
2486,16,4,4,296.25,290.25,10473.8521503893
2487,17,4,4,296.25,290.25,10676.1556047613
2488,18,4,4,295.75,290.25,10632.1776937246
2489,19,4,4,296.75,290.25,10274.4773806224
2490,20,4,4,297.25,290.25,10087.4314006093
2491,21,4,4,297.25,290.25,10263.4681755698
2492,22,4,4,296.25,290.25,9801.08005304164
2493,23,4,4,295.25,290.25,9076.79848286683
2494,0,5,4,294.25,291.25,8337.4631
2495,1,5,4,294.25,291.25,7801.01784148196
2496,2,5,4,294.25,291.25,7504.58337709343
2497,3,5,4,294.25,291.25,7314.99053610954
2498,4,5,4,294.25,290.25,7207.77609822379
2499,5,5,4,293.75,291.25,7317.03939157678
2500,6,5,4,293.25,291.25,7878.32721509221
2501,7,5,4,293.25,291.25,8678.19331785208
2502,8,5,4,293.25,291.25,8831.74639548914
2503,9,5,4,292.25,291.25,9031.88679478474
2504,10,5,4,292.25,291.25,9311.179894299
2505,11,5,4,292.25,291.25,9690.82772771433
2506,12,5,4,292.25,291.25,9942.54149623095
2507,13,5,4,294.25,291.25,10112.9098998746
2508,14,5,4,294,291.25,10281.8771224632
2509,15,5,4,295.25,291.25,10393.8619704653
2510,16,5,4,297.25,291.25,10525.2825536419
2511,17,5,4,297.25,290.25,10534.0037723603
2512,18,5,4,297.25,291.25,10359.6676990173
2513,19,5,4,297.25,291.25,9955.34365374719
2514,20,5,4,297.25,291.25,9775.76676924616
2515,21,5,4,297.25,291.25,10108.3251462283
2516,22,5,4,297.25,288.25,9723.85660141206
2517,23,5,4,295.25,287.25,9083.56529250568
2518,0,6,4,294.25,287.25,8289.6395
2519,1,6,4,294.25,289.25,7813.60305190728
2520,2,6,4,294.25,289.25,7509.60622658003
2521,3,6,4,293.25,289.25,7341.50827526648
2522,4,6,4,293.25,290.25,7259.68212989163
2523,5,6,4,293.25,290.25,7377.32916810464
2524,6,6,4,293.25,290.25,7923.23066852838
2525,7,6,4,293.25,290.25,8747.8476347971
2526,8,6,4,293.25,290.25,8904.56656647394
2527,9,6,4,293.25,290.25,9044.93287269374
2528,10,6,4,293.25,290.25,9386.82004810779
2529,11,6,4,293.25,290.25,9762.5454664036
2530,12,6,4,293.75,290.25,9963.8957363468
2531,13,6,4,294.25,290.25,10023.910938823
2532,14,6,4,294.75,290.25,10121.5699751292
2533,15,6,4,295.25,290.25,10300.3133756209
2534,16,6,4,296.25,290.25,10479.422946734
2535,17,6,4,297.25,290.25,10509.2839023331
2536,18,6,4,297.25,290.25,10381.7848110057
2537,19,6,4,297.25,290.25,9944.38686665994
2538,20,6,4,298.25,290.25,9755.32784010218
2539,21,6,4,296.25,290.25,10007.2675404424
2540,22,6,4,297.25,290.25,9752.68462251787
2541,23,6,4,296.25,289.25,9191.53093264214
2542,0,7,4,295.25,289.25,8541.7301
2543,1,7,4,294.25,290.25,7981.24580022364
2544,2,7,4,293.25,290.25,7616.00696765613
2545,3,7,4,292.25,290.25,7391.66804003226
2546,4,7,4,292.25,290.25,7246.84474157851
2547,5,7,4,291.25,290.25,7184.64752089129
2548,6,7,4,291.25,290.25,7321.27572350992
2549,7,7,4,291.25,290.25,7639.7017097617
2550,8,7,4,292.25,290.25,7854.96724020092
2551,9,7,4,292.25,290.25,8227.57845294946
2552,10,7,4,292.25,290.25,8659.40665348136
2553,11,7,4,292.25,290.25,9065.41255548903
2554,12,7,4,293.25,291.25,9382.42534511026
2555,13,7,4,294.25,290.25,9517.77085777376
2556,14,7,4,295.25,290.25,9741.91195130519
2557,15,7,4,296.25,290.25,9806.31692380752
2558,16,7,4,296.25,290.25,9909.39062596861
2559,17,7,4,296.25,290.25,9890.20899219889
2560,18,7,4,297.25,289.25,9732.40626966961
2561,19,7,4,297.25,289.25,9413.2169757076
2562,20,7,4,297.25,289.25,9342.05654188982
2563,21,7,4,297.25,289.25,9548.77151744709
2564,22,7,4,296.25,288.25,9200.146555436
2565,23,7,4,296.25,288.25,8707.93775274156
2566,0,1,4,294.25,289.25,8155.8773
2567,1,1,4,292.25,289.25,7797.83034459536
2568,2,1,4,292.25,290.25,7485.73804799569
2569,3,1,4,292.25,290.25,7256.14563110163
2570,4,1,4,292.25,290.25,7085.68965102921
2571,5,1,4,291.25,290.25,7008.31874266885
2572,6,1,4,291.25,290.25,7054.18305148294
2573,7,1,4,291.25,290.25,7167.51806891031
2574,8,1,4,291.25,290.25,7146.93416940328
2575,9,1,4,291.25,290.25,7352.94390841069
2576,10,1,4,291.25,290.25,7751.1691875938
2577,11,1,4,291.25,290.25,8148.45595657626
2578,12,1,4,291.5,290.25,8443.6437552271
2579,13,1,4,292.5,290.5,8606.36134107018
2580,14,1,4,293.5,291,8677.17627905804
2581,15,1,4,295.25,291.25,8727.02588012915
2582,16,1,4,295.25,290.25,8926.24616255023
2583,17,1,4,293.5,291.25,9088.79627137274
2584,18,1,4,292.75,290.75,9235.36172509427
2585,19,1,4,295.25,290.25,9071.57610725841
2586,20,1,4,296.25,289.25,9177.24318213009
2587,21,1,4,296.25,290.25,9408.80867433079
2588,22,1,4,295.25,291.25,9062.71243998991
2589,23,1,4,295.25,290.25,8503.83339307007
2590,0,2,4,294.25,290.25,7843.4837
2591,1,2,4,293.25,291.25,7364.30623937303
2592,2,2,4,293.25,291.25,7090.95614004397
2593,3,2,4,292.25,290.75,6922.76113289949
2594,4,2,4,291.25,290.25,6862.38335540267
2595,5,2,4,291.25,290.25,6992.39095378861
2596,6,2,4,291.25,290.25,7562.11151082017
2597,7,2,4,291.25,290.25,8357.22663715106
2598,8,2,4,291.25,289.25,8542.38849071742
2599,9,2,4,291.25,290.25,8559.22301287053
2600,10,2,4,291.25,290.25,8818.81875899464
2601,11,2,4,291.25,290.25,9030.61485548165
2602,12,2,4,291.25,290.25,9098.63391841142
2603,13,2,4,291.25,290.25,9156.95695946603
2604,14,2,4,291.25,289.75,9207.96022419481
2605,15,2,4,290.75,287.25,9192.2924673052
2606,16,2,4,291.25,287.25,9227.83444223167
2607,17,2,4,291.25,287.25,9224.26674116927
2608,18,2,4,291.25,286.75,9171.19897202184
2609,19,2,4,291.25,286.25,8950.24940779726
2610,20,2,4,292.25,287.25,9046.13221975699
2611,21,2,4,293.25,287.25,9289.78866598816
2612,22,2,4,292.25,287.25,8833.40855330119
2613,23,2,4,292.25,287.25,8202.53617501725
2614,0,3,4,291.25,287.25,7580.3749
2615,1,3,4,291.25,287.25,7239.68079516249
2616,2,3,4,291.25,287.25,6936.78474573997
2617,3,3,4,291.25,286.25,6773.35768303241
2618,4,3,4,291.25,286.25,6699.6222103204
2619,5,3,4,291.25,286.25,6817.92895807964
2620,6,3,4,290.25,286.25,7358.92008269036
2621,7,3,4,290.25,286.25,8231.39380190881
2622,8,3,4,289.25,286.25,8274.91095190118
2623,9,3,4,289.25,285.25,8391.54864747585
2624,10,3,4,289.25,285.25,8668.83634222965
2625,11,3,4,289.25,285.25,8951.19148282601
2626,12,3,4,289.25,284.25,9240.61951916606
2627,13,3,4,290.25,284.25,9413.00126004471
2628,14,3,4,291.25,284.25,9739.81786577804
2629,15,3,4,292.25,285.25,9987.50511579394
2630,16,3,4,294.25,286.25,10219.8306458489
2631,17,3,4,295.25,286.25,10385.0468903806
2632,18,3,4,297.25,287.25,10337.4574345924
2633,19,3,4,298.25,286.25,9959.38411343562
2634,20,3,4,299.25,286.25,9814.59688469797
2635,21,3,4,299.25,286.25,10075.7195218076
2636,22,3,4,297.25,286.25,9605.21382327997
2637,23,3,4,297.25,286.25,8851.85476236083
2638,0,4,4,295.25,286.25,8051.5415
2639,1,4,4,294.25,286.25,7423.33234125967
2640,2,4,4,293.25,289.25,7088.69572873733
2641,3,4,4,292.25,289.25,6901.85119113454
2642,4,4,4,290.25,289.25,6798.61736929846
2643,5,4,4,290.25,289.25,6894.94906885063
2644,6,4,4,290.25,288.25,7453.07402171673
2645,7,4,4,289.25,287.25,8264.02358726694
2646,8,4,4,289.25,287.25,8342.44839365114
2647,9,4,4,288.25,286.25,8598.04248968272
2648,10,4,4,288.25,287.25,8990.77787592485
2649,11,4,4,287.25,286.25,9389.48074145619
2650,12,4,4,290.25,288.25,9691.48479703292
2651,13,4,4,293.25,289.25,9868.01027768949
2652,14,4,4,295.25,288.25,10165.7888832843
2653,15,4,4,296.25,287.25,10337.4794111021
2654,16,4,4,296.25,286.25,10542.8944147594
2655,17,4,4,297.25,288.25,10751.3535846418
2656,18,4,4,297.25,287.25,10749.5488814617
2657,19,4,4,298.25,287.25,10450.0486339736
2658,20,4,4,299.25,288.25,10184.2006063676
2659,21,4,4,299.25,287.25,10403.3525671745
2660,22,4,4,298.25,287.25,9898.39943648227
2661,23,4,4,297.25,287.25,9119.0524828041
2662,0,5,4,295.25,289.25,8305.3119
2663,1,5,4,293.25,289.25,7616.64464614728
2664,2,5,4,292.25,289.25,7252.18582121299
2665,3,5,4,291.25,289.25,7101.75269017158
2666,4,5,4,291.25,289.25,6980.58515045198
2667,5,5,4,291.25,289.25,7138.23030169816
2668,6,5,4,290.25,289.25,7655.34331021094
2669,7,5,4,290.25,288.25,8465.65146096212
2670,8,5,4,290.25,289.25,8605.50870529564
2671,9,5,4,290.25,288.25,8875.22065920712
2672,10,5,4,290.25,289.25,9231.74068198015
2673,11,5,4,290.25,289.25,9641.25490577986
2674,12,5,4,291.25,289.25,9930.12671855098
2675,13,5,4,293.25,290.25,10137.7244706516
2676,14,5,4,295.25,291.25,10387.2390968846
2677,15,5,4,296.25,290.25,10518.7025839196
2678,16,5,4,297.25,289.25,10521.9223770616
2679,17,5,4,298.25,290.25,10512.5168653002
2680,18,5,4,297.25,290.25,10371.4423944936
2681,19,5,4,297.25,290.25,10072.5220646551
2682,20,5,4,296.25,290.25,10052.744476185
2683,21,5,4,296.25,290.25,10315.5216255353
2684,22,5,4,296.25,290.75,10015.6919519357
2685,23,5,4,296.25,291.25,9385.26703756331
2686,0,6,4,295.25,291.25,8607.3233
2687,1,6,4,295.25,291.25,8190.57030401172
2688,2,6,4,295.25,291.25,7886.87115165346
2689,3,6,4,295.25,292.25,7732.32018878459
2690,4,6,4,295.25,292.25,7630.65938781118
2691,5,6,4,295.25,292.25,7784.84908682335
2692,6,6,4,295.75,293.25,8359.60829631437
2693,7,6,4,296.25,293.25,9253.85989979914
2694,8,6,4,296.25,293.25,9549.4034301281
2695,9,6,4,296.25,294.25,9657.78999120536
2696,10,6,4,296.25,294.25,10000.214333022
2697,11,6,4,296.25,294.25,10358.4854404017
2698,12,6,4,296.25,294.25,10668.1009013578
2699,13,6,4,296.25,294.75,10951.9851260306
2700,14,6,4,296.25,295.25,11253.6106965455
2701,15,6,4,297.25,295.25,11675.4813903815
2702,16,6,4,298.25,295.25,12068.8749489985
2703,17,6,4,299.25,295.25,12245.4847336724
2704,18,6,4,299.25,295.25,12161.121652967
2705,19,6,4,300.25,295.25,11679.3272430077
2706,20,6,4,300.25,295.25,11255.7475402319
2707,21,6,4,300.25,295.25,11269.4959708855
2708,22,6,4,300.25,295.25,10793.5917335962
2709,23,6,4,299.25,295.25,10155.2056781501
2710,0,7,4,297.25,295.25,9490.62
2711,1,7,4,297.25,295.25,8812.11240033995
2712,2,7,4,297.25,295.25,8331.0808294544
2713,3,7,4,297.25,294.25,8039.07655821085
2714,4,7,4,297.25,295.25,7887.56760515282
2715,5,7,4,297.25,295.25,7757.16134465482
2716,6,7,4,297.25,294.75,7838.97467580497
2717,7,7,4,297.25,294.25,8027.44270380045
2718,8,7,4,297.25,294.75,8028.16589069118
2719,9,7,4,296.75,295.25,8538.03406588197
2720,10,7,4,296.25,294.25,9103.08569550751
2721,11,7,4,293.25,287.75,9579.47240282366
2722,12,7,4,292.25,284.25,9962.6328045523
2723,13,7,4,294.25,284.25,10148.0406455949
2724,14,7,4,296.25,282.25,10454.167530932
2725,15,7,4,298.25,279.25,10737.6379085884
2726,16,7,4,299.25,279.25,11038.4592503363
2727,17,7,4,300.25,279.25,11210.3460287387
2728,18,7,4,300.25,279.25,11115.8163217836
2729,19,7,4,301.25,278.25,10825.1430537561
2730,20,7,4,301.25,277.25,10344.8525187595
2731,21,7,4,302.25,278.25,10325.5984639662
2732,22,7,4,301.25,277.25,9979.09277256744
2733,23,7,4,301.25,278.25,9308.17298971697
2734,0,1,4,299.25,279.25,8755.5358
2735,1,1,4,296.25,281.25,8079.51677351871
2736,2,1,4,295.25,281.25,7633.91720219852
2737,3,1,4,293.25,282.25,7348.95427365421
2738,4,1,4,291.25,284.25,7136.68536874552
2739,5,1,4,291.25,282.25,7041.84010061051
2740,6,1,4,291.25,282.25,7096.77168002654
2741,7,1,4,291.25,282.25,7169.32405616586
2742,8,1,4,290.25,282.25,7120.7102635756
2743,9,1,4,289.25,283.25,7450.57591395614
2744,10,1,4,290.25,282.25,7943.94911471804
2745,11,1,4,290.25,282.25,8369.32461415196
2746,12,1,4,292.25,282.25,8957.23360288229
2747,13,1,4,294.25,281.25,9412.53949898893
2748,14,1,4,295.25,280.25,9734.01145338379
2749,15,1,4,297.25,281.25,10175.4815707661
2750,16,1,4,298.25,281.25,10518.421348451
2751,17,1,4,299.25,282.25,10818.6884765064
2752,18,1,4,300.25,281.25,10963.6584029537
2753,19,1,4,301.25,280.25,10812.9642477529
2754,20,1,4,301.25,280.25,10413.2388824311
2755,21,1,4,301.25,281.25,10497.1256666773
2756,22,1,4,301.25,279.25,10059.5630450532
2757,23,1,4,300.25,278.25,9221.97639352415
2758,0,2,4,299.25,278.25,8249.9318
2759,1,2,4,297.25,279.25,7658.26029060624
2760,2,2,4,295.25,280.25,7231.42745559125
2761,3,2,4,294.25,280.25,7042.70946229568
2762,4,2,4,294.25,280.25,6910.05372026053
2763,5,2,4,289.25,282.25,6996.17467054823
2764,6,2,4,289.25,282.25,7529.79946772164
2765,7,2,4,287.25,282.25,8231.93905895327
2766,8,2,4,287.25,282.25,8346.56456162
2767,9,2,4,287.25,282.25,8574.25838675795
2768,10,2,4,286.25,282.25,9261.10901686202
2769,11,2,4,286.25,282.25,9885.62584553295
2770,12,2,4,289.25,284.25,10470.978329491
2771,13,2,4,294.25,284.25,11025.1880459357
2772,14,2,4,297.25,283.25,11669.6857384531
2773,15,2,4,299.25,281.25,12146.2911311803
2774,16,2,4,300.25,281.25,12513.0323723282
2775,17,2,4,301.25,280.25,12877.3178215798
2776,18,2,4,302.25,282.25,12787.1362588103
2777,19,2,4,302.25,282.25,12157.6296471038
2778,20,2,4,302.25,282.25,11653.3226634682
2779,21,2,4,301.25,283.25,11623.650147534
2780,22,2,4,301.25,283.25,11130.9795856443
2781,23,2,4,300.25,284.25,10117.0503148873
2782,0,3,4,297.25,284.25,9088.8654
2783,1,3,4,296.25,285.25,8007.9453216785
2784,2,3,4,294.25,286.25,7644.84180764902
2785,3,3,4,294.25,287.25,7394.14814383479
2786,4,3,4,294.25,288.25,7234.18826115077
2787,5,3,4,295.25,289.25,7271.43913624724
2788,6,3,4,294.25,287.25,7829.9390090844
2789,7,3,4,293.25,285.25,8626.90603041614
2790,8,3,4,292.25,284.25,8670.5876167414
2791,9,3,4,291.25,284.25,8749.13024618044
2792,10,3,4,290.25,284.25,9085.97979393896
2793,11,3,4,289.25,283.25,9440.69465629137
2794,12,3,4,290.25,284.25,9717.50012826501
2795,13,3,4,291.25,281.25,9833.12092021553
2796,14,3,4,294.25,280.25,10130.2317161469
2797,15,3,4,296.25,275.25,10340.4528083009
2798,16,3,4,296.25,276.25,10524.2053992077
2799,17,3,4,296.25,277.25,10647.7889772829
2800,18,3,4,297.25,277.25,10583.2803486032
2801,19,3,4,297.25,277.25,10217.6012846325
2802,20,3,4,297.25,277.25,10033.983472059
2803,21,3,4,297.25,278.25,10255.5503409829
2804,22,3,4,297.25,278.25,9743.33995919468
2805,23,3,4,296.25,277.25,9024.52043546984
2806,0,4,4,295.25,277.25,8238.3276
2807,1,4,4,294.25,276.25,7549.96512925031
2808,2,4,4,293.25,277.25,7219.06286494905
2809,3,4,4,290.25,279.25,7096.97411372221
2810,4,4,4,290.25,280.25,7029.52975329948
2811,5,4,4,288.25,280.25,7139.80475592722
2812,6,4,4,289.25,279.25,7675.02354963208
2813,7,4,4,288.25,279.25,8428.70083529281
2814,8,4,4,288.25,280.25,8467.38670266236
2815,9,4,4,287.25,280.25,8673.01825909618
2816,10,4,4,286.25,280.25,9030.085403539
2817,11,4,4,287.25,280.25,9482.92216527927
2818,12,4,4,289.25,281.25,9846.10120841841
2819,13,4,4,292.25,282.25,10048.1369911774
2820,14,4,4,295.25,281.25,10403.3935309167
2821,15,4,4,296.25,281.25,10807.6954491681
2822,16,4,4,297.25,282.25,11097.6171753566
2823,17,4,4,299.25,282.25,11285.2084789439
2824,18,4,4,299.25,284.25,11204.5466613568
2825,19,4,4,300.25,284.25,10754.3264223478
2826,20,4,4,300.25,285.25,10315.1718050272
2827,21,4,4,299.25,285.25,10363.4672958683
2828,22,4,4,298.25,284.25,9912.48256877136
2829,23,4,4,296.25,284.25,9072.255956725
2830,0,5,4,295.25,284.25,8269.2454
2831,1,5,4,293.25,286.25,7861.17415849916
2832,2,5,4,292.25,286.25,7522.14855641022
2833,3,5,4,291.25,287.25,7361.1513144771
2834,4,5,4,290.25,286.25,7250.3148975529
2835,5,5,4,290.25,287.25,7333.549130489
2836,6,5,4,290.25,288.25,7864.68282262389
2837,7,5,4,290.25,289.25,8645.71611024127
2838,8,5,4,290.25,289.25,8730.6385446995
2839,9,5,4,290.25,289.25,9100.24981316182
2840,10,5,4,290.25,289.25,9535.86124979781
2841,11,5,4,290.25,289.25,10109.9531245834
2842,12,5,4,292,290.25,10470.8644630616
2843,13,5,4,295.25,291.25,10828.386477635
2844,14,5,4,296.5,290.5,11240.1463149892
2845,15,5,4,297.25,290.25,11481.9101600724
2846,16,5,4,299.25,290.25,11753.6022302802
2847,17,5,4,299.25,291.25,11820.2736966713
2848,18,5,4,300.25,291.25,11692.6962250798
2849,19,5,4,300.25,291.25,11302.5413290405
2850,20,5,4,299.25,291.25,11034.5670675641
2851,21,5,4,300.25,291.25,11267.1347721535
2852,22,5,4,298.25,292.25,10917.6392115652
2853,23,5,4,297.25,292.25,10194.1029450584
2854,0,6,4,296.25,292.25,9309.0449
2855,1,6,4,295.75,293.75,8630.95136819424
2856,2,6,4,296.25,293.25,8366.9675856735
2857,3,6,4,295.25,293.25,8184.2138678824
2858,4,6,4,295.25,294.25,8069.402828664
2859,5,6,4,295.25,294.25,8158.65763307261
2860,6,6,4,296.25,294.25,8777.2562201087
2861,7,6,4,296.25,295.25,9629.10794694597
2862,8,6,4,296.25,295.25,9904.97985818839
2863,9,6,4,296.25,295.25,10089.7380812666
2864,10,6,4,296.25,295.25,10396.1716426109
2865,11,6,4,296.25,295.25,10871.048813656
2866,12,6,4,296.25,295.25,11092.3904230387
2867,13,6,4,296.5,295.25,11132.7780919536
2868,14,6,4,297.25,295.25,11180.5318577984
2869,15,6,4,297.25,295.25,11348.6471777213
2870,16,6,4,297.25,295.25,11491.9098671015
2871,17,6,4,297.25,296.25,11504.6527280126
2872,18,6,4,297.25,296.25,11450.8322849447
2873,19,6,4,298.25,296.25,11162.055826405
2874,20,6,4,297.75,296.25,11084.8700432972
2875,21,6,4,297.75,296.25,11282.3115869327
2876,22,6,4,297.25,296.25,10949.778071404
2877,23,6,4,298.25,295.25,10374.4930086725
2878,0,7,5,298.25,295.25,9751.5554
2879,1,7,5,297.25,295.25,9315.36940945161
2880,2,7,5,297.25,295.25,8831.20665186721
2881,3,7,5,297.25,295.25,8590.69265114954
2882,4,7,5,297.25,295.25,8431.92608820966
2883,5,7,5,297.25,295.25,8321.60791210071
2884,6,7,5,297.25,295.25,8419.41695738667
2885,7,7,5,297.25,295.25,8581.46728330198
2886,8,7,5,296.25,295.25,8705.28283974663
2887,9,7,5,297.25,295.25,9379.97574337131
2888,10,7,5,297.25,295.25,9973.29135022143
2889,11,7,5,296.25,295.25,10584.2932135318
2890,12,7,5,297.25,295.25,11099.1281556858
2891,13,7,5,298.25,295.25,11424.9775388532
2892,14,7,5,299.25,295.25,11817.7637791956
2893,15,7,5,301.25,295.25,11991.0999256142
2894,16,7,5,301.25,295.25,12199.6361555463
2895,17,7,5,302.25,295.75,12249.0613342912
2896,18,7,5,302.25,296.25,12070.4880026376
2897,19,7,5,302.25,296.25,11753.3979306752
2898,20,7,5,301.25,295.25,11389.8594728754
2899,21,7,5,301.25,295.75,11526.6766726553
2900,22,7,5,300.25,295.25,11216.1343762946
2901,23,7,5,300.25,295.25,10628.345819238
2902,0,1,5,299.25,295.25,9997.7974
2903,1,1,5,297.25,295.25,9231.59424087317
2904,2,1,5,297.25,295.25,8818.58574690612
2905,3,1,5,297.25,295.25,8460.38995446372
2906,4,1,5,297.25,295.25,8199.37545741251
2907,5,1,5,297.25,295.25,7982.1879003477
2908,6,1,5,297.25,295.25,7950.98435123201
2909,7,1,5,297.25,295.25,7947.34307547864
2910,8,1,5,297.25,294.25,7842.92879771971
2911,9,1,5,296.25,290.25,8147.38049602233
2912,10,1,5,295.25,289.25,8697.78170647857
2913,11,1,5,295.25,287.25,9242.77912478037
2914,12,1,5,295.25,287.25,9915.29889364811
2915,13,1,5,296.25,285.25,10404.9535179071
2916,14,1,5,297.25,284.25,10875.4458111977
2917,15,1,5,299.25,282.25,11476.1187744492
2918,16,1,5,301.25,277.25,11969.5275794684
2919,17,1,5,302.25,277.25,12212.6879532279
2920,18,1,5,302.25,277.25,12152.5521044271
2921,19,1,5,303.25,277.25,11805.9429720544
2922,20,1,5,304.25,277.25,11283.802460464
2923,21,1,5,304.25,278.25,11222.5807882416
2924,22,1,5,304.25,276.25,10716.7629323982
2925,23,1,5,303.25,277.25,9815.50365943937
2926,0,2,5,301.25,279.25,8812.013
2927,1,2,5,298.25,281.25,8293.90936887959
2928,2,2,5,295.25,282.25,7747.73285087943
2929,3,2,5,295.25,285.25,7495.64233310481
2930,4,2,5,294.25,287.25,7312.63438070555
2931,5,2,5,292.25,287.25,7392.43431776821
2932,6,2,5,291.25,286.25,7895.78410294363
2933,7,2,5,290.25,287.25,8520.21137189572
2934,8,2,5,289.25,286.25,8704.50128023317
2935,9,2,5,289.25,286.25,9047.9929901055
2936,10,2,5,289.25,286.25,9778.87576795726
2937,11,2,5,290.25,286.25,10512.2833442877
2938,12,2,5,294.25,289.25,11208.2968914397
2939,13,2,5,297.25,286.25,11834.0937155003
2940,14,2,5,300.25,284.25,12576.1396738026
2941,15,2,5,302.25,284.25,13296.1449464669
2942,16,2,5,302.25,282.25,13867.2562967775
2943,17,2,5,304.25,280.25,14214.2854334984
2944,18,2,5,305.25,282.25,14326.5000441027
2945,19,2,5,305.25,281.25,13768.8230251279
2946,20,2,5,305.25,281.25,13106.7779492459
2947,21,2,5,305.25,282.25,12786.3485736205
2948,22,2,5,305.25,282.25,12289.5566701183
2949,23,2,5,303.25,286.25,11212.8290931851
2950,0,3,5,301.25,285.25,9975.5118
2951,1,3,5,299.25,286.25,8549.55397820097
2952,2,3,5,297.25,288.25,7876.62062696217
2953,3,3,5,297.25,287.25,7571.25043985367
2954,4,3,5,296.25,282.25,7377.08385976215
2955,5,3,5,295.25,282.25,7391.51050036738
2956,6,3,5,294.25,281.25,7843.97203451653
2957,7,3,5,292.25,282.25,8489.37361604968
2958,8,3,5,291.25,283.25,8627.8768182796
2959,9,3,5,290.25,283.25,8974.96037743783
2960,10,3,5,289.25,283.25,9598.3540433597
2961,11,3,5,287.25,284.25,10167.5837666265
2962,12,3,5,291.25,284.25,10784.3861064759
2963,13,3,5,294.25,284.25,11329.8024699209
2964,14,3,5,296.25,283.25,11979.193897515
2965,15,3,5,299.25,282.25,12607.0295385633
2966,16,3,5,301.25,280.25,13268.7919595297
2967,17,3,5,302.25,279.25,13810.4341052976
2968,18,3,5,302.25,279.25,13990.4436602785
2969,19,3,5,304.25,279.25,13496.5357122006
2970,20,3,5,304.25,277.25,12832.6945492511
2971,21,3,5,304.25,278.25,12476.0782949284
2972,22,3,5,304.25,278.25,12006.8510350046
2973,23,3,5,303.25,279.25,10906.2534176191
2974,0,4,5,301.25,282.25,9811.7775
2975,1,4,5,296.25,286.25,8656.96373252715
2976,2,4,5,296.25,286.25,8089.22711647855
2977,3,4,5,294.25,287.25,7786.46793654243
2978,4,4,5,293.25,287.25,7544.45434811312
2979,5,4,5,292.25,288.25,7593.91286243797
2980,6,4,5,291.25,287.25,8079.26125191084
2981,7,4,5,290.25,287.25,8731.90113804651
2982,8,4,5,289.25,287.25,8818.48708101573
2983,9,4,5,289.25,287.25,9175.71607911651
2984,10,4,5,289.25,287.25,9779.99529627584
2985,11,4,5,288.25,286.25,10385.6646203547
2986,12,4,5,291.25,289.25,10974.57406162
2987,13,4,5,295.25,289.25,11632.9512960124
2988,14,4,5,299.25,287.25,12435.8492235488
2989,15,4,5,301.25,284.25,13222.0103959552
2990,16,4,5,302.25,282.25,13958.428360864
