"from","to"
7512,8717
7512,8730
7512,7756
7512,2366
7512,1808
7513,8688
7513,197
7513,389
7513,7521
7514,94
7514,197
7514,8682
7515,8688
7515,8693
7515,197
7516,8688
7516,197
7516,8756
7516,8743
7516,6136
7517,197
7517,389
7518,197
7519,8688
7519,197
7519,389
7519,7521
7520,389
7522,8688
7522,197
7522,389
7522,7521
7524,1079
7524,9141
7524,8675
7524,8745
7524,8657
7524,197
7525,197
7525,8688
7526,197
7527,197
7529,9282
7529,197
7529,3804
7529,3805
7529,3806
7529,377
7529,606
7529,809
7530,8688
7530,8756
7530,197
7530,94
7530,57
7530,120
7531,197
7531,389
7531,37
7532,197
7532,255
7532,8756
7535,197
7536,198
7536,738
7536,739
7541,199
7544,199
7544,372
7546,199
7546,372
7546,8666
7548,199
7548,372
7548,2079
7551,199
7552,199
7552,372
7554,199
7555,199
7558,199
7560,199
7562,199
7565,199
7566,199
7569,199
7570,199
7570,372
7571,2217
7571,1083
7571,199
7571,372
7572,199
7576,199
7580,199
7580,8670
7580,8757
7581,199
7582,199
7582,372
7584,199
7584,372
7586,7897
7586,4824
7587,200
7588,4824
7590,200
7590,7895
7590,1
7590,4824
7591,1122
7591,1116
7591,603
7591,200
7591,1
7591,7896
7592,200
7594,1
7594,299
7596,4824
7597,200
7597,9028
7598,200
7599,459
7599,456
7599,631
7599,457
7599,433
7599,200
7600,7896
7600,1
7600,341
7600,1080
7600,402
7600,340
7600,4238
7600,200
7602,7896
7602,1
7602,341
7602,1080
7602,402
7602,340
7602,4238
7602,200
7603,3856
7608,1813
7608,599
7608,598
7608,8672
7608,7079
7608,1
7608,7895
7610,82
7610,1
7610,200
7610,1807
7610,83
7610,3857
7611,200
7611,7874
7611,9282
7611,3330
7612,7596
7615,4824
7616,461
7616,200
7616,4824
7617,82
7617,1
7617,200
7618,7609
7619,201
7619,603
7619,1813
7619,8666
7619,8667
7619,10
7619,8756
7619,1079
7619,8688
7619,6136
7619,8710
7619,8726
7619,806
7619,8659
7619,8745
7619,7896
7619,1812
7619,1811
7619,1809
7619,3857
7620,201
7622,201
7623,8666
7623,1080
7623,201
7623,305
7623,85
7623,6948
7623,3445
7623,4982
7623,9
7625,7268
7625,8390
7626,201
7627,201
7628,6947
7628,201
7629,201
7634,201
7635,201
7636,201
7636,8726
7636,8774
7638,605
7638,255
7638,380
7638,231
7638,263
7638,141
7638,28
7638,57
7638,34
7638,335
7638,37
7639,201
7642,285
7643,6146
7645,285
7645,7643
7647,1618
7647,129
7647,15
7647,32
7647,3188
7647,3806
7647,1662
7647,5042
7647,7643
7648,3185
7648,202
7648,7268
7649,202
7649,1813
7649,7642
7650,8752
7650,8173
7650,8735
7650,8655
7650,6179
7650,8688
7650,8693
7650,7766
7650,8659
7650,42
7650,36
7650,94
7650,3188
7650,127
7650,386
7650,6948
7650,15
7650,247
7650,202
7650,285
7650,303
7650,5991
7650,7642
7653,202
7653,3188
7653,247
7653,37
7653,36
7653,8173
7653,7642
7653,57
7654,202
7654,8703
7654,285
7654,8682
7654,8752
7654,2
7655,3806
7657,7642
7658,350
7658,182
7658,7903
7658,8626
7658,8666
7658,7756
7658,202
7658,36
7658,8688
7658,8707
7658,15
7658,129
7658,8672
7658,1489
7658,21
7658,603
7658,602
7658,598
7658,8718
7659,8752
7659,8655
7659,8660
7659,7756
7659,6136
7659,6131
7659,8717
7660,202
7661,345
7661,304
7661,2258
7661,161
7661,6146
7661,6283
7661,3188
7661,3806
7661,8173
7662,202
7662,75
7662,3188
7662,8624
7662,285
7662,247
7662,205
7663,202
7663,8688
7663,7756
7664,7642
7668,2868
7668,88
7668,16
7668,87
7668,30
7668,55
7668,62
7668,24
7668,49
7668,11
7668,21
7668,60
7668,86
7668,2867
7672,5754
7672,1619
7673,1076
7673,203
7674,1491
7674,4325
7674,600
7674,8718
7674,203
7674,1618
7675,1076
7675,203
7676,1076
7676,203
7677,203
7678,203
7679,203
7679,145
7680,203
7680,145
7682,203
7682,145
7683,203
7683,145
7684,6428
7685,9037
7685,1810
7685,1985
7685,1807
7685,3411
7685,1077
7685,1813
7686,2827
7686,473
7686,1813
7686,1076
7686,203
7686,2250
7686,1808
7686,1077
7686,1807
7686,2
7686,1476
7688,203
7689,203
7690,2079
7690,203
7691,604
7692,1811
7692,600
7692,203
7692,8669
7694,3856
7694,2827
7694,203
7696,203
7697,3411
7698,203
7701,204
7702,204
7703,204
7704,204
7705,204
7706,204
7707,7704
7707,204
7707,5393
7707,5398
7708,204
7709,204
7712,7756
7712,205
7713,205
7716,7756
7717,7756
7717,7764
7717,7765
7717,7766
7717,1079
7717,1078
7717,392
7717,205
7718,7764
7718,7765
7718,7766
7718,1079
7718,1078
7718,392
7718,205
7719,205
7719,7756
7719,7763
7719,7764
7719,7765
7719,7766
7720,7756
7722,7764
7722,7765
7722,7766
7723,7756
7723,7757
7724,75
7725,205
7725,7756
7726,7766
7727,3188
7727,7766
7727,205
7727,8173
7727,8655
7727,8688
7727,1592
7728,7756
7729,7766
7729,205
7729,8660
7730,7764
7730,1078
7730,1079
7730,9282
7730,205
7730,3188
7730,8666
7733,7756
7733,1079
7733,7764
7733,8702
7733,1078
7733,8705
7733,205
7735,7756
7735,8698
7739,205
7739,1079
7739,7718
7739,3188
7739,1592
7741,7756
7741,205
7742,83
7743,2407
7743,3409
7743,8698
7743,1807
7743,3188
7743,327
7743,3938
7743,7756
7743,205
7743,2424
7744,205
7745,7764
7745,7756
7745,1661
7745,7718
7745,9331
7746,8674
7746,6136
7746,9592
7746,5972
7746,8702
7746,205
7746,8705
7747,7756
7747,7764
7748,7756
7748,1079
7748,1078
7748,205
7749,7756
7750,5972
7750,8701
7750,5995
7750,205
7750,327
7750,3938
7750,7756
7752,6136
7752,8705
7754,8699
7754,8720
7754,8771
7754,264
7754,205
7754,7766
7755,7756
7755,3938
7756,7763
7756,7764
7756,7765
7756,7766
7756,7769
7758,7756
7759,75
7759,7756
7759,7763
7759,7764
7759,7765
7759,7766
7760,7756
7761,7756
7761,8766
7762,7756
7762,7764
7762,7766
7764,7756
7764,7766
7764,7763
7764,7765
7765,7756
7765,7764
7765,7766
7768,7769
7771,7772
7772,7756
7775,937
7775,5276
7775,206
7775,272
7775,1438
7778,1807
7779,1807
7780,7800
7780,1813
7780,937
7781,1807
7781,271
7783,7903
7783,206
7783,5249
7787,271
7788,2789
7788,1618
7788,1662
7788,5065
7788,5066
7788,5042
7788,8690
7790,2023
7791,482
7791,7896
7791,8717
7791,3938
7791,8718
7791,6179
7791,806
7791,32
7791,46
7791,936
7791,2024
7791,272
7791,603
7792,170
7792,2025
7792,2024
7792,1662
7793,1080
7793,32
7793,15
7793,1662
7793,206
7793,8653
7793,8672
7796,113
7796,243
7796,272
7796,2024
7796,1994
7796,4496
7796,1724
7796,1996
7796,7082
7796,7070
7797,7082
7797,7083
7797,7085
7797,7087
7797,7088
7797,7089
7797,7090
7797,7077
7797,7091
7797,7092
7797,7093
7797,7099
7797,7072
7797,7100
7797,7101
7797,7102
7797,7103
7797,7104
7797,7105
7797,7106
7797,7107
7797,7108
7797,7109
7797,7110
7797,9
7797,7111
7797,1080
7797,7112
7797,7113
7797,46
7797,2024
7797,7114
7797,7116
7797,7117
7797,7118
7797,7119
7798,8653
7798,8717
7798,1080
7798,1662
7798,15
7798,5065
7798,397
7799,1662
7803,207
7804,207
7806,218
7806,207
7806,1985
7807,207
7808,208
7808,2079
7809,208
7809,2079
7810,208
7811,7849
7811,208
7811,7854
7811,2079
7812,7849
7812,208
7812,7854
7812,2079
7813,208
7814,208
7814,2476
7815,208
7815,2845
7816,208
7817,208
7817,8750
7818,1808
7818,208
7819,208
7820,208
7820,7853
7821,2079
7821,208
7823,208
7824,208
7824,2079
7826,208
7827,208
7828,1813
7828,340
7828,208
7829,208
7830,1661
7830,208
7831,208
7832,208
7833,208
7833,4441
7834,208
7835,208
7836,208
7837,208
7838,2217
7838,208
7841,7925
7841,7811
7841,208
7842,208
7842,313
7843,208
7844,208
7845,208
7845,4441
7847,2079
7847,3857
7847,208
7858,82
7858,209
7858,4804
7858,393
7859,209
7859,1
7859,455
7859,23
7859,459
7859,4967
7859,1489
7859,1476
7859,73
7860,8017
7860,209
7860,1
7860,81
7861,393
7862,8017
7862,209
7862,1
7862,81
7862,3330
7863,1
7863,341
7863,3346
7863,8748
7864,393
7865,393
7870,1
7870,209
7872,82
7872,12
7872,7896
7874,1
7874,209
7875,23
7875,1
7878,4824
7878,460
7879,209
7879,8674
7880,209
7880,8674
7884,3330
7889,7887
7891,7887
7892,81
7894,4824
7895,7896
7895,7898
7895,7899
7895,7900
7895,7901
7895,7902
7895,7903
7895,341
7895,7904
7895,7905
7895,7906
7895,598
7895,7907
7895,7908
7895,7909
7895,7910
7895,7911
7895,7912
7895,7913
7895,7914
7895,7915
7895,7916
7895,7917
7900,1
7900,4868
7902,4824
7916,8098
7921,210
7923,3498
7923,7927
7924,459
7925,210
7925,626
7926,7923
7926,7927
7927,210
7928,459
7928,2
7928,598
7928,1813
7928,3021
7928,7899
7928,8725
7930,210
7933,5212
7934,296
7934,310
7934,2174
7934,10
7935,210
7935,2677
7937,599
7937,8666
7937,2466
7937,9592
7938,210
7941,4943
7944,1081
7944,1845
7945,210
7946,237
7947,8824
7947,210
7950,370
7951,242
7953,1325
7953,15
7953,1080
7953,3021
7953,8638
7953,8646
7953,8648
7955,2091
7958,370
7959,4008
7959,8717
7959,8672
7961,6930
7961,4870
7961,8628
7962,211
7963,218
7963,2476
7964,211
7965,1661
7965,12
7967,4836
7967,3162
7967,1807
7967,1984
7969,218
7969,8699
7969,8155
7969,8138
7969,6131
7969,8716
7969,211
7971,3409
7971,211
7971,1807
7971,1984
7971,1811
7971,2408
7971,4967
7971,1813
7971,602
7973,3409
7973,211
7973,1807
7973,1984
7973,1811
7973,2408
7973,4967
7973,1813
7973,602
7977,7991
7977,8740
7977,8764
7977,7756
7977,8735
7979,8654
7979,42
7979,3409
7980,8132
7980,211
7983,211
7983,8006
7983,8007
7983,8008
7983,7268
7987,8740
7987,6131
7995,3409
7995,8165
7997,2476
7997,8667
7997,1813
7998,3409
7998,8735
7998,295
7998,9282
7998,9341
8005,211
8005,8007
8005,396
8007,3409
8009,6131
8011,1
8011,427
8011,8017
8012,212
8012,461
8012,4823
8013,212
8013,461
8013,4823
8014,212
8014,6554
8014,8726
8014,3938
8015,68
8015,341
8015,212
8015,1492
8016,200
8016,461
8016,451
8016,463
8016,212
8018,68
8018,212
8018,1492
8019,4967
8020,212
8021,8726
8021,1493
8021,212
8021,1
8023,4824
8023,212
8024,4823
8024,459
8024,451
8024,464
8025,212
8027,1811
8028,1811
8029,212
8030,2416
8030,1666
8035,1807
8036,212
8037,4824
8039,8026
8039,212
8039,1985
8040,212
8041,212
8041,1
8046,1807
8048,212
8052,212
8054,7899
8054,8089
8054,8057
8054,8093
8054,213
8054,8094
8055,213
8056,213
8057,213
8057,8089
8057,8090
8058,213
8059,7896
8059,213
8059,8057
8059,8089
8059,8093
8060,213
8062,7899
8062,213
8062,8093
8062,8094
8062,8089
8062,8057
8062,3022
8062,3021
8062,8096
8062,70
8062,28
8063,8082
8063,213
8064,8063
8064,8082
8064,213
8065,8074
8067,1810
8067,1807
8067,213
8067,422
8069,8097
8069,213
8070,213
8070,8090
8070,8069
8070,3400
8072,8090
8072,8097
8073,213
8073,3021
8074,8090
8075,213
8076,213
8076,3021
8077,213
8078,3021
8078,213
8079,613
8082,213
8082,8070
8082,8099
8086,63
8086,213
8087,8097
8087,70
8087,213
8087,264
8088,213
8088,116
8088,1077
8088,2976
8089,7899
8089,213
8089,8057
8089,8090
8097,2970
8097,2971
8097,2974
8103,8123
8103,8121
8103,2079
8104,8123
8104,8111
8104,4441
8104,2079
8105,4528
8105,8123
8105,8121
8105,2079
8106,8123
8106,8111
8107,8122
8107,8123
8107,8111
8108,8123
8108,8111
8109,8123
8109,8111
8110,8123
8110,8111
8111,2217
8111,214
8116,8111
8117,8121
8117,8122
8118,8117
8118,214
8119,8123
8119,8111
8120,214
8120,8122
8121,8122
8121,8123
8123,8121
8123,8122
8124,9321
8124,4824
8124,341
8124,42
8124,9322
8124,9323
8124,9324
8124,9325
8124,9326
8124,9327
8124,9328
8124,9329
8124,9330
8124,9331
8124,9332
8124,9333
8124,9334
8124,9335
8124,9336
8124,9337
8124,9338
8124,9282
8124,9339
8124,9340
8124,9341
8124,9342
8124,9343
8124,9344
8124,9345
8124,9346
8124,9347
8124,9350
8124,9351
8124,9352
8124,9354
8124,9355
8124,9357
8124,9358
8124,9359
8124,9360
8124,9362
8124,9363
8124,9364
8125,5972
8125,215
8125,9353
8125,8628
8126,9348
8126,215
8127,215
8128,215
8129,215
8129,3404
8130,5972
8130,215
8133,218
8133,3409
8133,389
8133,8688
8134,7983
8135,75
8137,216
8137,3408
8137,3409
8138,216
8138,3409
8138,396
8138,75
8138,9543
8139,8137
8139,216
8139,3408
8139,3409
8140,3409
8140,8735
8141,216
8141,3408
8141,3409
8141,8660
8142,6131
8142,3409
8142,216
8143,6131
8143,3409
8143,8735
8145,6131
8145,3409
8145,216
8146,3408
8146,3409
8146,216
8146,6131
8149,6141
8149,216
8149,1077
8149,295
8149,3169
8149,3409
8149,8165
8149,6121
8149,7963
8153,216
8153,7756
8153,8660
8154,216
8154,7766
8154,3188
8155,216
8156,6131
8156,216
8157,216
8158,223
8158,123
8158,3144
8163,3019
8163,1084
8166,9028
8167,1812
8168,218
8168,2476
8169,216
8169,7963
8174,217
8175,217
8176,217
8177,217
8178,217
8179,2217
8180,217
8181,8188
8181,217
8182,217
8183,8181
8183,217
8184,217
8185,217
8186,217
8187,104
8187,217
8190,218
8191,218
8192,218
8192,5972
8193,6131
8193,8735
8193,8001
8194,218
8194,8188
8196,218
8196,295
8198,218
8199,218
8199,223
8199,83
8200,218
8200,8132
8201,219
8202,7853
8202,1084
8205,8204
8205,115
8205,75
8205,3154
8209,2218
8209,6428
8214,2218
8215,2217
8215,4441
8216,6428
8218,8203
8221,219
8222,109
8222,3433
8222,15
8222,32
8222,3021
8222,1325
8222,128
8222,71
8222,205
8222,220
8223,1077
8223,70
8223,220
8224,299
8224,359
8224,70
8224,220
8224,1076
8225,109
8225,3433
8225,15
8225,32
8225,3021
8225,1325
8225,128
8225,71
8225,205
8225,220
8226,8759
8226,8771
8226,220
8226,473
8226,8735
8226,8666
8226,397
8226,8701
8227,8653
8227,8666
8227,6136
8227,8693
8227,8720
8227,8660
8227,8700
8227,8229
8227,397
8228,220
8231,8717
8231,2466
8232,8735
8232,8666
8232,8700
8232,8758
8232,8717
8232,4035
8233,397
8234,8666
8234,8669
8234,473
8234,220
8235,8758
8235,8700
8235,8666
8235,8717
8237,1476
8237,16
8237,11
8237,8666
8237,4796
8237,1807
8237,1619
8237,6428
8237,599
8238,1807
8238,220
8238,11
8238,1489
8238,1
8238,8632
8238,8759
8238,1617
8238,6948
8238,247
8238,8764
8238,8765
8238,8766
8238,8767
8238,1494
8238,8716
8238,8173
8238,8654
8238,8655
8238,8656
8238,6179
8238,8670
8238,8682
8238,8685
8238,8686
8238,8687
8238,8688
8238,8689
8238,8693
8238,8694
8238,7756
8238,8698
8238,8703
8238,8705
8238,205
8238,8718
8238,8726
8238,8727
8238,8735
8238,8738
8238,8741
8238,8660
8238,8665
8240,220
8243,8700
8243,220
8244,220
8244,8634
8244,1079
8245,220
8245,7756
8246,220
8248,220
8248,3938
8253,8666
8253,3856
8253,8726
8253,3938
8253,7268
8253,220
8255,351
8255,7906
8255,220
8256,220
8263,221
8263,698
8271,222
8272,1490
8272,1578
8272,222
8273,222
8279,8688
8279,8300
8279,8693
8279,8735
8280,8313
8280,222
8282,222
8282,9543
8283,8688
8283,8693
8284,1811
8284,1619
8287,8313
8290,6179
8290,7931
8290,5423
8290,4968
8295,222
8300,8693
8300,8707
8303,1807
8305,8693
8305,8688
8306,222
8308,133
8308,598
8308,1813
8308,603
8308,1807
8308,7897
8308,1080
8308,4982
8308,8717
8308,2400
8308,370
8310,8688
8310,8689
8310,8738
8310,8682
8310,8693
8311,8688
8313,222
8313,8314
8313,8315
8315,222
8316,259
8316,1079
8316,9282
8316,258
8316,223
8317,223
8317,8689
8317,8703
8317,8705
8318,223
8318,8689
8318,8703
8318,8705
8319,223
8319,8741
8321,7756
8321,7759
8321,223
8321,6131
8321,7763
8321,7764
8321,7765
8321,7766
8323,10
8323,64
8323,4941
8323,129
8323,15
8323,2664
8323,46
8323,6948
8323,253
8323,8622
8323,205
8323,223
8325,4583
8325,27
8325,139
8325,223
8325,806
8325,32
8325,1080
8325,3433
8325,9
8325,611
8325,3021
8325,71
8325,28
8325,8699
8326,223
8326,8735
8327,9579
8327,223
8328,223
8328,3175
8329,8693
8329,36
8329,216
8329,3409
8329,123
8329,6137
8329,75
8329,223
8329,8735
8330,28
8330,8094
8330,223
8330,83
8330,3026
8330,9
8331,223
8331,83
8331,9579
8332,28
8332,8094
8332,223
8332,83
8332,3026
8332,9
8333,223
8333,6146
8334,264
8334,9282
8334,1079
8334,223
8335,1077
8335,223
8335,205
8336,223
8338,9579
8338,223
8339,6283
8340,6428
8340,2218
8342,473
8342,8699
8342,1079
8342,223
8342,8703
8342,7757
8345,223
8345,3175
8346,223
8346,83
8346,71
8346,3638
8346,8094
8346,3411
8346,3410
8346,2079
8347,224
8347,8348
8347,8735
8347,6131
8348,224
8348,1491
8349,224
8351,224
8352,224
8353,224
8354,1491
8354,3938
8354,224
8355,224
8358,224
8358,3409
8359,8188
8359,224
8360,224
8361,224
8362,8387
8362,224
8363,224
8364,1476
8364,224
8365,2
8365,8834
8365,3408
8365,1810
8365,1807
8366,224
8367,1077
8367,224
8368,224
8368,1985
8369,6131
8369,8740
8369,224
8369,8735
8369,3940
8369,8670
8369,7756
8369,2466
8369,8709
8369,1810
8369,1807
8369,1984
8369,7906
8369,9543
8370,224
8371,224
8373,6131
8373,8740
8373,224
8373,8735
8373,3940
8373,8670
8373,7756
8373,2466
8373,8709
8373,1810
8373,1807
8373,1984
8373,7906
8373,9543
8374,224
8375,1476
8375,224
8376,6846
8376,224
8377,224
8378,224
8380,224
8381,224
8381,8366
8383,224
8384,224
8385,1080
8385,6948
8385,151
8385,36
8385,56
8385,3188
8386,224
8386,8350
8387,224
8387,2217
8388,1618
8388,7640
8389,225
8389,2217
8390,225
8391,7640
8392,2079
8393,225
8398,7914
8398,226
8401,226
8406,8395
8407,4140
8420,340
8420,227
8420,8755
8422,8717
8423,1080
8423,228
8431,8419
8434,8424
8439,2079
8443,8432
8443,8410
8452,227
8456,604
8456,7437
8456,70
8456,340
8456,102
8460,299
8460,228
8461,6944
8462,228
8465,296
8465,8468
8465,8423
8465,611
8467,151
8467,36
8467,56
8467,228
8467,3188
8467,57
8469,228
8470,337
8470,67
8470,1
8470,461
8470,603
8470,7906
8470,228
8470,7899
8470,3409
8470,7722
8470,28
8470,1080
8470,7756
8470,5066
8470,32
8473,4594
8473,1661
8473,3023
8473,228
8474,151
8474,228
8474,6146
8478,370
8478,7961
8478,8471
8478,4892
8479,6176
8479,63
8480,296
8480,397
8482,3941
8482,1618
8486,228
8488,229
8490,229
8490,8491
8490,8493
8491,229
8492,229
8492,8491
8493,229
8494,229
8495,229
8496,229
8496,8491
8498,229
8498,8491
8498,8493
8499,229
8506,231
8506,8531
8506,8538
8507,8508
8507,8527
8507,231
8507,8538
8510,231
8510,8538
8510,1813
8512,9579
8513,8527
8513,9579
8514,8503
8515,8676
8515,231
8515,8538
8516,231
8516,8538
8517,231
8518,231
8518,8508
8521,2821
8521,2777
8521,231
8522,231
8524,231
8524,8538
8526,231
8527,8538
8528,231
8528,8538
8528,8541
8529,8505
8529,231
8530,231
8531,8538
8532,8527
8533,8508
8533,8538
8534,8654
8534,231
8535,8508
8535,8538
8537,8538
8538,231
8538,8531
8538,8527
8539,8538
8542,8538
8543,231
8544,8538
8544,8541
8546,8531
8546,8538
8550,8551
8551,8550
8551,67
8551,1618
8554,232
8555,4441
8556,232
8557,232
8557,6428
8558,232
8560,232
8563,8560
8564,232
8564,8575
8564,8562
8565,232
8566,232
8566,8568
8567,1807
8567,1811
8567,7268
8568,232
8570,232
8571,232
8572,232
8572,8557
8572,8561
8572,8575
8575,232
8576,233
8576,8603
8577,8603
8577,233
8577,8591
8578,233
8578,8597
8578,8600
8578,8601
8578,8602
8578,8609
8578,8603
8578,8604
8578,8605
8578,8606
8579,8599
8579,233
8579,8590
8579,8591
8579,8598
8579,8593
8579,8594
8580,8599
8580,233
8580,8590
8580,8591
8580,8598
8580,8593
8580,8594
8581,233
8581,8603
8582,233
8582,8603
8583,233
8584,8599
8584,233
8586,233
8587,233
8589,8599
8589,233
8590,8599
8591,9028
8599,6428
8613,234
8614,234
8616,6948
8616,8672
8616,1080
8616,7903
8616,9
8616,15
8616,32
8616,8653
8616,8692
8616,7763
8616,7766
8616,8693
8616,8655
8616,8688
8616,8660
8616,8661
8616,8666
8616,3021
8616,3188
8617,4594
8617,236
8617,71
8618,236
8618,8642
8619,236
8627,2476
8627,9028
8638,8672
8650,8653
8653,6179
8655,6283
8660,8659
8661,8660
8678,8735
8678,8738
8689,8688
8691,7853
8694,8693
8698,7756
8699,5972
8700,7756
8701,7756
8701,7764
8701,7765
8701,7766
8701,7718
8701,9563
8705,7756
8706,7756
8708,5346
8708,58
8708,5347
8712,1493
8713,2400
8713,8711
8713,2828
8713,1
8713,1493
8716,1494
8719,8718
8721,8718
8723,8718
8727,8726
8735,6131
8738,8735
8738,6179
8738,8098
8746,8745
8755,8754
8776,2217
8780,238
8781,238
8782,238
8783,27
8783,238
8783,8824
8784,238
8786,4967
8786,4861
8786,74
8789,352
8790,238
8791,238
8792,238
8792,8824
8794,8824
8794,238
8795,8824
8795,238
8795,8791
8797,8824
8803,397
8803,8666
8803,8756
8803,238
8804,4968
8805,238
8806,1812
8808,2699
8808,238
8808,4862
8809,8824
8811,8806
8811,1812
8812,238
8813,27
8813,238
8814,238
8815,483
8817,8824
8817,238
8820,24
8821,238
8822,8797
8828,239
8829,239
8830,7906
8833,239
8836,8880
8838,240
8839,8851
8843,8880
8843,240
8843,8882
8843,8840
8843,8851
8847,240
8847,8876
8847,8841
8847,8850
8847,8882
8847,8860
8847,8856
8847,8851
8847,8880
8849,8860
8849,8840
8849,8851
8850,240
8850,2218
8851,240
8854,8865
8854,8860
8854,8877
8854,8851
8855,8884
8855,8850
8855,8861
8855,8860
8855,8851
8855,8880
8856,240
8856,8844
8857,240
8857,6428
8858,240
8863,240
8863,8876
8863,8841
8863,8850
8863,8882
8863,8860
8863,8856
8863,8851
8863,8880
8864,240
8864,8836
8867,240
8869,240
8870,240
8885,1661
8885,241
8887,241
8890,8766
8890,18
8892,241
8900,241
8900,8745
8904,241
8908,241
8912,241
8914,241
8914,7914
8914,1984
8916,8917
8922,242
8922,8653
8922,8667
8926,1058
8926,7906
8926,310
8926,42
8926,3433
8926,242
8927,600
8927,7906
8927,8718
8927,1807
8927,1808
8927,1811
8927,1812
8927,1809
8927,1813
8927,9111
8927,4718
8927,9112
8927,242
8927,27
8928,242
8930,242
8931,242
8932,242
8934,242
8934,7761
8935,242
8937,7268
8937,242
8938,242
8939,8717
8940,242
8940,610
8941,242
8942,2466
8945,242
8945,8934
8946,242
8946,6930
8946,4959
8946,42
8946,205
8947,242
8953,8672
8953,8717
8953,8711
8953,1494
8954,603
8954,598
8954,8623
8954,242
8954,18
8954,7906
8954,8720
8954,1807
8954,8666
8955,351
8955,7906
8955,220
8956,242
8956,98
8958,243
8959,243
8963,245
8963,8962
8965,8098
8970,245
8971,8985
8974,245
8975,245
8975,1001
8976,162
8977,1001
8977,245
8978,245
8978,1001
8979,8693
8979,8977
8979,8995
8980,245
8985,245
8985,8983
8988,3606
8988,245
8988,7761
8988,8748
8993,245
8995,245
9001,245
9002,245
9006,245
9007,1812
9007,1808
9008,246
9010,94
9011,3806
9014,3806
9014,94
9014,99
9015,247
9016,1080
9016,94
9016,247
9016,8688
9016,8659
9017,3806
9018,94
9018,3806
9018,5856
9020,8688
9020,94
9020,247
9021,7756
9022,247
9023,248
9024,248
9026,248
9027,248
9029,9038
9037,1036
9037,1037
9037,1038
9037,1039
9039,9080
9039,9081
9039,9082
9044,9040
9046,9080
9047,250
9047,4008
9049,9080
9051,9081
9051,9080
9052,2217
9053,250
9054,250
9058,250
9062,9040
9064,250
9066,250
9067,9040
9069,250
9070,9041
9071,1812
9071,1807
9072,250
9073,9040
9074,250
9076,250
9078,9040
9083,1081
9083,4688
9083,5680
9083,251
9083,141
9083,1265
9083,8666
9084,1081
9084,1233
9084,4718
9084,7906
9084,3938
9084,9112
9084,4716
9084,9109
9086,1081
9086,251
9086,9090
9086,1985
9086,1619
9088,251
9089,251
9091,251
9095,251
9096,251
9097,251
9097,1811
9097,1807
9097,1812
9098,251
9099,251
9100,251
9102,251
9103,251
9104,251
9108,4716
9108,9111
9108,4718
9108,9112
9108,4688
9109,4723
9111,4718
9111,4717
9114,252
9114,1476
9115,2410
9115,252
9115,1077
9116,252
9116,9142
9117,8745
9118,2410
9118,252
9118,1077
9119,252
9119,9142
9120,252
9120,9142
9120,9141
9121,252
9121,9142
9122,9142
9122,252
9122,9141
9123,9142
9124,252
9124,9142
9125,8745
9125,8744
9125,1807
9126,1
9126,252
9126,9142
9127,252
9127,1476
9127,9140
9127,9143
9128,9142
9129,252
9129,9142
9130,9142
9134,252
9134,9142
9137,9139
9137,252
9140,1476
9143,1476
9147,9151
9148,253
9148,1391
9148,3856
9149,1256
9149,4294
9150,1256
9150,4294
9152,6948
9152,1618
9152,5995
9153,6364
9153,253
9153,1391
9153,45
9153,1256
9153,1096
9154,6364
9154,253
9154,1391
9154,45
9154,1256
9154,1096
9157,253
9158,1080
9159,45
9159,1096
9159,598
9159,3856
9162,253
9163,253
9163,67
9163,126
9164,127
9164,10
9164,253
9166,1080
9166,34
9166,84
9166,253
9167,253
9168,254
9169,34
9169,46
9169,360
9169,361
9172,254
9173,254
9173,1810
9173,1812
9173,1984
9173,1807
9181,3144
9181,10
9181,8688
9181,473
9183,8688
9183,1080
9183,94
9183,389
9183,3799
9184,315
9184,139
9184,37
9184,46
9184,34
9185,9207
9185,9208
9185,42
9187,10
9188,10
9190,1618
9192,9185
9193,1490
9193,389
9194,9185
9195,255
9195,8755
9196,139
9199,255
9199,389
9200,8688
9200,9189
9201,1807
9201,2828
9201,9187
9201,255
9201,1619
9202,255
9203,2827
9203,8718
9203,8753
9203,3410
9203,3856
9204,9543
9206,389
9206,8688
9207,1812
9209,256
9209,2400
9210,2400
9215,256
9216,256
9219,256
9219,842
9219,6025
9226,7406
9226,8724
9226,8756
9227,7406
9227,1077
9230,2079
9230,256
9230,2400
9232,256
9233,256
9233,7372
9235,256
9236,7406
9236,8724
9236,8756
9239,8653
9239,6131
9239,256
9241,256
9241,2400
9244,2079
9252,4941
9252,5065
9252,257
9252,5066
9252,10
9252,4982
9252,1287
9252,7111
9253,257
9255,257
9256,386
9256,257
9257,257
9257,15
9257,386
9258,32
9258,15
9258,257
9258,8672
9259,386
9259,257
9260,386
9260,15
9260,257
9261,257
9262,15
9262,32
9262,257
9262,337
9262,36
9263,257
9263,15
9264,257
9265,15
9265,257
9266,257
9266,931
9267,5065
9267,257
9268,257
9269,257
9270,5065
9270,257
9271,257
9271,32
9272,257
9273,257
9273,8672
9274,602
9274,1752
9274,1662
9274,1262
9274,257
9275,5066
9275,257
9275,931
9275,4982
9275,10
9275,932
9275,933
9275,934
9275,935
9275,46
9275,936
9275,937
9276,257
9277,6947
9277,1618
9277,5995
9277,257
9277,386
9277,127
9278,257
9279,257
9280,2828
9280,258
9282,258
9282,264
9282,4824
9282,5972
