instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,total
3601,2011-06-03,2,0,6,22,0,5,1,1,0.62,171
3602,2011-06-03,2,0,6,23,0,5,1,1,0.58,171
3603,2011-06-04,2,0,6,0,0,6,0,1,0.56,93
3604,2011-06-04,2,0,6,1,0,6,0,1,0.54,94
3605,2011-06-04,2,0,6,2,0,6,0,1,0.54,59
3606,2011-06-04,2,0,6,3,0,6,0,1,0.52,18
3607,2011-06-04,2,0,6,4,0,6,0,1,0.52,15
3608,2011-06-04,2,0,6,5,0,6,0,1,0.5,8
3609,2011-06-04,2,0,6,6,0,6,0,1,0.54,28
3610,2011-06-04,2,0,6,7,0,6,0,1,0.56,87
3611,2011-06-04,2,0,6,8,0,6,0,1,0.6,125
3612,2011-06-04,2,0,6,9,0,6,0,1,0.62,224
3613,2011-06-04,2,0,6,10,0,6,0,1,0.64,317
3614,2011-06-04,2,0,6,11,0,6,0,1,0.66,369
3615,2011-06-04,2,0,6,12,0,6,0,1,0.7,420
3616,2011-06-04,2,0,6,13,0,6,0,1,0.74,456
3617,2011-06-04,2,0,6,14,0,6,0,1,0.74,451
3618,2011-06-04,2,0,6,15,0,6,0,2,0.74,404
3619,2011-06-04,2,0,6,16,0,6,0,2,0.72,440
3620,2011-06-04,2,0,6,17,0,6,0,2,0.72,344
3621,2011-06-04,2,0,6,18,0,6,0,2,0.74,341
3622,2011-06-04,2,0,6,19,0,6,0,2,0.7,285
3623,2011-06-04,2,0,6,20,0,6,0,2,0.7,239
3624,2011-06-04,2,0,6,21,0,6,0,2,0.66,185
3625,2011-06-04,2,0,6,22,0,6,0,1,0.64,190
3626,2011-06-04,2,0,6,23,0,6,0,2,0.64,150
3627,2011-06-05,2,0,6,0,0,0,0,1,0.64,113
3628,2011-06-05,2,0,6,1,0,0,0,2,0.64,96
3629,2011-06-05,2,0,6,2,0,0,0,2,0.64,64
3630,2011-06-05,2,0,6,3,0,0,0,2,0.62,47
3631,2011-06-05,2,0,6,4,0,0,0,2,0.62,12
3632,2011-06-05,2,0,6,5,0,0,0,2,0.62,6
3633,2011-06-05,2,0,6,6,0,0,0,2,0.62,21
3634,2011-06-05,2,0,6,7,0,0,0,2,0.6,27
3635,2011-06-05,2,0,6,8,0,0,0,2,0.6,98
3636,2011-06-05,2,0,6,9,0,0,0,2,0.6,164
3637,2011-06-05,2,0,6,10,0,0,0,2,0.62,251
3638,2011-06-05,2,0,6,11,0,0,0,2,0.64,335
3639,2011-06-05,2,0,6,12,0,0,0,2,0.64,335
3640,2011-06-05,2,0,6,13,0,0,0,1,0.66,367
3641,2011-06-05,2,0,6,14,0,0,0,1,0.7,385
3642,2011-06-05,2,0,6,15,0,0,0,1,0.7,417
3643,2011-06-05,2,0,6,16,0,0,0,1,0.72,398
3644,2011-06-05,2,0,6,17,0,0,0,1,0.74,390
3645,2011-06-05,2,0,6,18,0,0,0,1,0.7,363
3646,2011-06-05,2,0,6,19,0,0,0,1,0.68,357
3647,2011-06-05,2,0,6,20,0,0,0,1,0.66,279
3648,2011-06-05,2,0,6,21,0,0,0,1,0.64,165
3649,2011-06-05,2,0,6,22,0,0,0,1,0.64,130
3650,2011-06-05,2,0,6,23,0,0,0,1,0.62,86
3651,2011-06-06,2,0,6,0,0,1,1,1,0.62,29
3652,2011-06-06,2,0,6,1,0,1,1,1,0.6,14
3653,2011-06-06,2,0,6,2,0,1,1,1,0.58,8
3654,2011-06-06,2,0,6,3,0,1,1,1,0.58,5
3655,2011-06-06,2,0,6,4,0,1,1,1,0.56,8
3656,2011-06-06,2,0,6,5,0,1,1,1,0.56,31
3657,2011-06-06,2,0,6,6,0,1,1,1,0.58,112
3658,2011-06-06,2,0,6,7,0,1,1,1,0.62,299
3659,2011-06-06,2,0,6,8,0,1,1,1,0.64,438
3660,2011-06-06,2,0,6,9,0,1,1,1,0.7,188
3661,2011-06-06,2,0,6,10,0,1,1,1,0.72,95
3662,2011-06-06,2,0,6,11,0,1,1,1,0.74,111
3663,2011-06-06,2,0,6,12,0,1,1,1,0.76,153
3664,2011-06-06,2,0,6,13,0,1,1,1,0.78,180
3665,2011-06-06,2,0,6,14,0,1,1,1,0.78,145
3666,2011-06-06,2,0,6,15,0,1,1,1,0.8,165
3667,2011-06-06,2,0,6,16,0,1,1,1,0.76,267
3668,2011-06-06,2,0,6,17,0,1,1,1,0.78,579
3669,2011-06-06,2,0,6,18,0,1,1,1,0.76,556
3670,2011-06-06,2,0,6,19,0,1,1,1,0.72,407
3671,2011-06-06,2,0,6,20,0,1,1,1,0.68,336
3672,2011-06-06,2,0,6,21,0,1,1,1,0.66,189
3673,2011-06-06,2,0,6,22,0,1,1,1,0.66,173
3674,2011-06-06,2,0,6,23,0,1,1,1,0.64,60
3675,2011-06-07,2,0,6,0,0,2,1,1,0.64,20
3676,2011-06-07,2,0,6,1,0,2,1,1,0.62,4
3677,2011-06-07,2,0,6,2,0,2,1,1,0.6,5
3678,2011-06-07,2,0,6,3,0,2,1,1,0.6,2
3679,2011-06-07,2,0,6,4,0,2,1,1,0.58,5
3680,2011-06-07,2,0,6,5,0,2,1,1,0.58,32
3681,2011-06-07,2,0,6,6,0,2,1,1,0.6,126
3682,2011-06-07,2,0,6,7,0,2,1,2,0.64,334
3683,2011-06-07,2,0,6,8,0,2,1,2,0.68,477
3684,2011-06-07,2,0,6,9,0,2,1,2,0.72,217
3685,2011-06-07,2,0,6,10,0,2,1,2,0.76,123
3686,2011-06-07,2,0,6,11,0,2,1,2,0.76,151
3687,2011-06-07,2,0,6,12,0,2,1,2,0.8,183
3688,2011-06-07,2,0,6,13,0,2,1,2,0.8,196
3689,2011-06-07,2,0,6,14,0,2,1,2,0.8,146
3690,2011-06-07,2,0,6,15,0,2,1,2,0.82,183
3691,2011-06-07,2,0,6,16,0,2,1,1,0.8,308
3692,2011-06-07,2,0,6,17,0,2,1,1,0.8,539
3693,2011-06-07,2,0,6,18,0,2,1,1,0.78,551
3694,2011-06-07,2,0,6,19,0,2,1,1,0.76,424
3695,2011-06-07,2,0,6,20,0,2,1,1,0.74,346
3696,2011-06-07,2,0,6,21,0,2,1,1,0.72,218
3697,2011-06-07,2,0,6,22,0,2,1,1,0.7,153
3698,2011-06-07,2,0,6,23,0,2,1,1,0.68,90
3699,2011-06-08,2,0,6,0,0,3,1,1,0.66,41
3700,2011-06-08,2,0,6,1,0,3,1,1,0.66,23
3701,2011-06-08,2,0,6,2,0,3,1,1,0.64,7
3702,2011-06-08,2,0,6,3,0,3,1,1,0.64,3
3703,2011-06-08,2,0,6,4,0,3,1,1,0.62,6
3704,2011-06-08,2,0,6,5,0,3,1,1,0.62,21
3705,2011-06-08,2,0,6,6,0,3,1,1,0.64,116
3706,2011-06-08,2,0,6,7,0,3,1,1,0.66,353
3707,2011-06-08,2,0,6,8,0,3,1,1,0.76,481
3708,2011-06-08,2,0,6,9,0,3,1,1,0.76,202
3709,2011-06-08,2,0,6,10,0,3,1,1,0.82,90
3710,2011-06-08,2,0,6,11,0,3,1,1,0.84,134
3711,2011-06-08,2,0,6,12,0,3,1,1,0.88,149
3712,2011-06-08,2,0,6,13,0,3,1,1,0.9,136
3713,2011-06-08,2,0,6,14,0,3,1,1,0.92,155
3714,2011-06-08,2,0,6,15,0,3,1,1,0.92,128
3715,2011-06-08,2,0,6,16,0,3,1,1,0.92,233
3716,2011-06-08,2,0,6,17,0,3,1,1,0.92,506
3717,2011-06-08,2,0,6,18,0,3,1,1,0.9,459
3718,2011-06-08,2,0,6,19,0,3,1,1,0.82,384
3719,2011-06-08,2,0,6,20,0,3,1,1,0.8,280
3720,2011-06-08,2,0,6,21,0,3,1,1,0.8,202
3721,2011-06-08,2,0,6,22,0,3,1,1,0.76,176
3722,2011-06-08,2,0,6,23,0,3,1,1,0.76,116
3723,2011-06-09,2,0,6,0,0,4,1,2,0.74,47
3724,2011-06-09,2,0,6,1,0,4,1,1,0.74,16
3725,2011-06-09,2,0,6,2,0,4,1,2,0.72,6
3726,2011-06-09,2,0,6,3,0,4,1,2,0.72,2
3727,2011-06-09,2,0,6,4,0,4,1,2,0.72,6
3728,2011-06-09,2,0,6,5,0,4,1,2,0.7,20
3729,2011-06-09,2,0,6,6,0,4,1,2,0.72,118
3730,2011-06-09,2,0,6,7,0,4,1,2,0.72,314
3731,2011-06-09,2,0,6,8,0,4,1,2,0.76,432
3732,2011-06-09,2,0,6,9,0,4,1,1,0.84,168
3733,2011-06-09,2,0,6,10,0,4,1,1,0.86,94
3734,2011-06-09,2,0,6,11,0,4,1,1,0.9,118
3735,2011-06-09,2,0,6,12,0,4,1,1,0.92,140
3736,2011-06-09,2,0,6,13,0,4,1,1,0.9,136
3737,2011-06-09,2,0,6,14,0,4,1,1,0.92,118
3738,2011-06-09,2,0,6,15,0,4,1,1,0.94,104
3739,2011-06-09,2,0,6,16,0,4,1,1,0.92,200
3740,2011-06-09,2,0,6,17,0,4,1,1,0.9,409
3741,2011-06-09,2,0,6,18,0,4,1,1,0.88,466
3742,2011-06-09,2,0,6,19,0,4,1,2,0.84,326
3743,2011-06-09,2,0,6,20,0,4,1,2,0.8,254
3744,2011-06-09,2,0,6,21,0,4,1,3,0.76,171
3745,2011-06-09,2,0,6,22,0,4,1,2,0.74,153
3746,2011-06-09,2,0,6,23,0,4,1,2,0.74,97
3747,2011-06-10,2,0,6,0,0,5,1,3,0.7,69
3748,2011-06-10,2,0,6,1,0,5,1,3,0.7,23
3749,2011-06-10,2,0,6,2,0,5,1,1,0.68,13
3750,2011-06-10,2,0,6,3,0,5,1,1,0.68,6
3751,2011-06-10,2,0,6,4,0,5,1,1,0.66,4
3752,2011-06-10,2,0,6,5,0,5,1,1,0.66,28
3753,2011-06-10,2,0,6,6,0,5,1,1,0.66,104
3754,2011-06-10,2,0,6,7,0,5,1,1,0.72,267
3755,2011-06-10,2,0,6,8,0,5,1,1,0.74,452
3756,2011-06-10,2,0,6,9,0,5,1,1,0.76,213
3757,2011-06-10,2,0,6,10,0,5,1,1,0.78,111
3758,2011-06-10,2,0,6,11,0,5,1,1,0.82,153
3759,2011-06-10,2,0,6,12,0,5,1,1,0.84,207
3760,2011-06-10,2,0,6,13,0,5,1,1,0.84,189
3761,2011-06-10,2,0,6,14,0,5,1,1,0.86,165
3762,2011-06-10,2,0,6,15,0,5,1,1,0.84,212
3763,2011-06-10,2,0,6,16,0,5,1,1,0.82,285
3764,2011-06-10,2,0,6,17,0,5,1,1,0.82,517
3765,2011-06-10,2,0,6,18,0,5,1,1,0.8,463
3766,2011-06-10,2,0,6,19,0,5,1,1,0.78,306
3767,2011-06-10,2,0,6,20,0,5,1,1,0.76,250
3768,2011-06-10,2,0,6,21,0,5,1,1,0.76,218
3769,2011-06-10,2,0,6,22,0,5,1,1,0.72,185
3770,2011-06-10,2,0,6,23,0,5,1,1,0.72,146
3771,2011-06-11,2,0,6,0,0,6,0,1,0.7,117
3772,2011-06-11,2,0,6,1,0,6,0,1,0.7,77
3773,2011-06-11,2,0,6,2,0,6,0,1,0.7,60
3774,2011-06-11,2,0,6,3,0,6,0,1,0.68,28
3775,2011-06-11,2,0,6,4,0,6,0,1,0.68,13
3776,2011-06-11,2,0,6,5,0,6,0,1,0.68,16
3777,2011-06-11,2,0,6,6,0,6,0,1,0.7,40
3778,2011-06-11,2,0,6,7,0,6,0,1,0.72,68
3779,2011-06-11,2,0,6,8,0,6,0,1,0.74,143
3780,2011-06-11,2,0,6,9,0,6,0,1,0.74,230
3781,2011-06-11,2,0,6,10,0,6,0,1,0.74,264
3782,2011-06-11,2,0,6,11,0,6,0,1,0.76,325
3783,2011-06-11,2,0,6,12,0,6,0,1,0.8,347
3784,2011-06-11,2,0,6,13,0,6,0,1,0.8,387
3785,2011-06-11,2,0,6,14,0,6,0,1,0.82,380
3786,2011-06-11,2,0,6,15,0,6,0,1,0.82,374
3787,2011-06-11,2,0,6,16,0,6,0,2,0.8,394
3788,2011-06-11,2,0,6,17,0,6,0,2,0.74,337
3789,2011-06-11,2,0,6,18,0,6,0,2,0.72,286
3790,2011-06-11,2,0,6,19,0,6,0,1,0.7,264
3791,2011-06-11,2,0,6,20,0,6,0,1,0.68,275
3792,2011-06-11,2,0,6,21,0,6,0,1,0.66,220
3793,2011-06-11,2,0,6,22,0,6,0,1,0.66,190
3794,2011-06-11,2,0,6,23,0,6,0,1,0.66,131
3795,2011-06-12,2,0,6,0,0,0,0,1,0.66,119
3796,2011-06-12,2,0,6,1,0,0,0,1,0.64,93
3797,2011-06-12,2,0,6,2,0,0,0,1,0.64,66
3798,2011-06-12,2,0,6,3,0,0,0,1,0.64,28
3799,2011-06-12,2,0,6,4,0,0,0,1,0.62,14
3800,2011-06-12,2,0,6,5,0,0,0,1,0.62,10
3801,2011-06-12,2,0,6,6,0,0,0,1,0.62,14
3802,2011-06-12,2,0,6,7,0,0,0,1,0.64,34
3803,2011-06-12,2,0,6,8,0,0,0,1,0.7,92
3804,2011-06-12,2,0,6,9,0,0,0,1,0.72,182
3805,2011-06-12,2,0,6,10,0,0,0,1,0.76,311
3806,2011-06-12,2,0,6,11,0,0,0,1,0.78,367
3807,2011-06-12,2,0,6,12,0,0,0,1,0.82,420
3808,2011-06-12,2,0,6,13,0,0,0,1,0.78,373
3809,2011-06-12,2,0,6,14,0,0,0,1,0.82,315
3810,2011-06-12,2,0,6,15,0,0,0,1,0.8,360
3811,2011-06-12,2,0,6,16,0,0,0,3,0.68,350
3812,2011-06-12,2,0,6,17,0,0,0,3,0.68,252
3813,2011-06-12,2,0,6,18,0,0,0,1,0.7,256
3814,2011-06-12,2,0,6,19,0,0,0,1,0.7,223
3815,2011-06-12,2,0,6,20,0,0,0,1,0.66,206
3816,2011-06-12,2,0,6,21,0,0,0,1,0.66,140
3817,2011-06-12,2,0,6,22,0,0,0,1,0.64,128
3818,2011-06-12,2,0,6,23,0,0,0,1,0.64,107
3819,2011-06-13,2,0,6,0,0,1,1,1,0.64,28
3820,2011-06-13,2,0,6,1,0,1,1,1,0.64,16
3821,2011-06-13,2,0,6,2,0,1,1,1,0.62,10
3822,2011-06-13,2,0,6,3,0,1,1,1,0.6,7
3823,2011-06-13,2,0,6,4,0,1,1,1,0.56,4
3824,2011-06-13,2,0,6,5,0,1,1,1,0.54,29
3825,2011-06-13,2,0,6,6,0,1,1,1,0.54,105
3826,2011-06-13,2,0,6,7,0,1,1,1,0.56,328
3827,2011-06-13,2,0,6,8,0,1,1,1,0.58,476
3828,2011-06-13,2,0,6,9,0,1,1,1,0.62,224
3829,2011-06-13,2,0,6,10,0,1,1,1,0.64,118
3830,2011-06-13,2,0,6,11,0,1,1,1,0.66,159
3831,2011-06-13,2,0,6,12,0,1,1,1,0.66,196
3832,2011-06-13,2,0,6,13,0,1,1,1,0.7,227
3833,2011-06-13,2,0,6,14,0,1,1,1,0.7,200
3834,2011-06-13,2,0,6,15,0,1,1,1,0.7,185
3835,2011-06-13,2,0,6,16,0,1,1,1,0.7,326
3836,2011-06-13,2,0,6,17,0,1,1,1,0.7,601
3837,2011-06-13,2,0,6,18,0,1,1,1,0.7,586
3838,2011-06-13,2,0,6,19,0,1,1,1,0.66,423
3839,2011-06-13,2,0,6,20,0,1,1,1,0.64,331
3840,2011-06-13,2,0,6,21,0,1,1,1,0.64,218
3841,2011-06-13,2,0,6,22,0,1,1,1,0.62,134
3842,2011-06-13,2,0,6,23,0,1,1,1,0.62,89
3843,2011-06-14,2,0,6,0,0,2,1,1,0.6,31
3844,2011-06-14,2,0,6,1,0,2,1,1,0.6,13
3845,2011-06-14,2,0,6,2,0,2,1,1,0.6,10
3846,2011-06-14,2,0,6,3,0,2,1,1,0.58,2
3847,2011-06-14,2,0,6,4,0,2,1,1,0.54,3
3848,2011-06-14,2,0,6,5,0,2,1,1,0.54,26
3849,2011-06-14,2,0,6,6,0,2,1,1,0.54,113
3850,2011-06-14,2,0,6,7,0,2,1,1,0.56,365
3851,2011-06-14,2,0,6,8,0,2,1,1,0.58,486
3852,2011-06-14,2,0,6,9,0,2,1,1,0.62,193
3853,2011-06-14,2,0,6,10,0,2,1,1,0.62,130
3854,2011-06-14,2,0,6,11,0,2,1,1,0.64,143
3855,2011-06-14,2,0,6,12,0,2,1,1,0.64,169
3856,2011-06-14,2,0,6,13,0,2,1,1,0.64,209
3857,2011-06-14,2,0,6,14,0,2,1,2,0.64,159
3858,2011-06-14,2,0,6,15,0,2,1,1,0.64,178
3859,2011-06-14,2,0,6,16,0,2,1,1,0.68,330
3860,2011-06-14,2,0,6,17,0,2,1,3,0.64,569
3861,2011-06-14,2,0,6,18,0,2,1,1,0.62,538
3862,2011-06-14,2,0,6,19,0,2,1,1,0.64,386
3863,2011-06-14,2,0,6,20,0,2,1,1,0.6,297
3864,2011-06-14,2,0,6,21,0,2,1,1,0.6,243
3865,2011-06-14,2,0,6,22,0,2,1,1,0.58,188
3866,2011-06-14,2,0,6,23,0,2,1,1,0.56,110
3867,2011-06-15,2,0,6,0,0,3,1,1,0.56,52
3868,2011-06-15,2,0,6,1,0,3,1,1,0.54,14
3869,2011-06-15,2,0,6,2,0,3,1,1,0.52,9
3870,2011-06-15,2,0,6,3,0,3,1,1,0.5,1
3871,2011-06-15,2,0,6,4,0,3,1,1,0.5,4
3872,2011-06-15,2,0,6,5,0,3,1,1,0.48,21
3873,2011-06-15,2,0,6,6,0,3,1,1,0.5,121
3874,2011-06-15,2,0,6,7,0,3,1,1,0.54,370
3875,2011-06-15,2,0,6,8,0,3,1,1,0.58,498
3876,2011-06-15,2,0,6,9,0,3,1,1,0.6,207
3877,2011-06-15,2,0,6,10,0,3,1,1,0.64,135
3878,2011-06-15,2,0,6,11,0,3,1,1,0.68,164
3879,2011-06-15,2,0,6,12,0,3,1,1,0.7,211
3880,2011-06-15,2,0,6,13,0,3,1,1,0.74,189
3881,2011-06-15,2,0,6,14,0,3,1,1,0.74,178
3882,2011-06-15,2,0,6,15,0,3,1,1,0.76,164
3883,2011-06-15,2,0,6,16,0,3,1,1,0.76,312
3884,2011-06-15,2,0,6,17,0,3,1,1,0.74,638
3885,2011-06-15,2,0,6,18,0,3,1,1,0.72,607
3886,2011-06-15,2,0,6,19,0,3,1,1,0.7,416
3887,2011-06-15,2,0,6,20,0,3,1,1,0.66,330
3888,2011-06-15,2,0,6,21,0,3,1,1,0.64,257
3889,2011-06-15,2,0,6,22,0,3,1,1,0.62,175
3890,2011-06-15,2,0,6,23,0,3,1,1,0.62,107
3891,2011-06-16,2,0,6,0,0,4,1,1,0.6,47
3892,2011-06-16,2,0,6,1,0,4,1,1,0.58,17
3893,2011-06-16,2,0,6,2,0,4,1,1,0.6,5
3894,2011-06-16,2,0,6,3,0,4,1,2,0.56,4
3895,2011-06-16,2,0,6,4,0,4,1,2,0.56,6
3896,2011-06-16,2,0,6,5,0,4,1,1,0.6,25
3897,2011-06-16,2,0,6,6,0,4,1,3,0.58,112
3898,2011-06-16,2,0,6,7,0,4,1,3,0.56,188
3899,2011-06-16,2,0,6,8,0,4,1,2,0.6,388
3900,2011-06-16,2,0,6,9,0,4,1,2,0.62,261
3901,2011-06-16,2,0,6,10,0,4,1,2,0.66,121
3902,2011-06-16,2,0,6,11,0,4,1,2,0.68,150
3903,2011-06-16,2,0,6,12,0,4,1,1,0.72,206
3904,2011-06-16,2,0,6,13,0,4,1,2,0.72,151
3905,2011-06-16,2,0,6,14,0,4,1,2,0.72,153
3906,2011-06-16,2,0,6,15,0,4,1,2,0.7,159
3907,2011-06-16,2,0,6,16,0,4,1,3,0.66,294
3908,2011-06-16,2,0,6,17,0,4,1,2,0.64,272
3909,2011-06-16,2,0,6,18,0,4,1,1,0.64,325
3910,2011-06-16,2,0,6,19,0,4,1,1,0.62,327
3911,2011-06-16,2,0,6,20,0,4,1,1,0.62,201
3912,2011-06-16,2,0,6,21,0,4,1,3,0.62,188
3913,2011-06-16,2,0,6,22,0,4,1,3,0.62,151
3914,2011-06-16,2,0,6,23,0,4,1,3,0.6,16
3915,2011-06-17,2,0,6,0,0,5,1,1,0.56,24
3916,2011-06-17,2,0,6,1,0,5,1,1,0.56,23
3917,2011-06-17,2,0,6,2,0,5,1,1,0.56,13
3918,2011-06-17,2,0,6,3,0,5,1,1,0.56,6
3919,2011-06-17,2,0,6,4,0,5,1,1,0.54,6
3920,2011-06-17,2,0,6,5,0,5,1,1,0.54,13
3921,2011-06-17,2,0,6,6,0,5,1,1,0.56,97
3922,2011-06-17,2,0,6,7,0,5,1,1,0.6,250
3923,2011-06-17,2,0,6,8,0,5,1,2,0.6,454
3924,2011-06-17,2,0,6,9,0,5,1,1,0.7,224
3925,2011-06-17,2,0,6,10,0,5,1,1,0.7,170
3926,2011-06-17,2,0,6,11,0,5,1,1,0.68,181
3927,2011-06-17,2,0,6,12,0,5,1,1,0.7,243
3928,2011-06-17,2,0,6,13,0,5,1,1,0.74,204
3929,2011-06-17,2,0,6,14,0,5,1,1,0.76,215
3930,2011-06-17,2,0,6,15,0,5,1,1,0.78,243
3931,2011-06-17,2,0,6,16,0,5,1,1,0.76,355
3932,2011-06-17,2,0,6,17,0,5,1,3,0.76,552
3933,2011-06-17,2,0,6,18,0,5,1,3,0.76,450
3934,2011-06-17,2,0,6,19,0,5,1,3,0.64,328
3935,2011-06-17,2,0,6,20,0,5,1,1,0.64,232
3936,2011-06-17,2,0,6,21,0,5,1,1,0.64,208
3937,2011-06-17,2,0,6,22,0,5,1,1,0.62,175
3938,2011-06-17,2,0,6,23,0,5,1,1,0.62,178
3939,2011-06-18,2,0,6,0,0,6,0,1,0.62,104
3940,2011-06-18,2,0,6,1,0,6,0,1,0.62,95
3941,2011-06-18,2,0,6,2,0,6,0,1,0.6,53
3942,2011-06-18,2,0,6,3,0,6,0,1,0.6,20
3943,2011-06-18,2,0,6,4,0,6,0,1,0.6,5
3944,2011-06-18,2,0,6,5,0,6,0,1,0.62,7
3945,2011-06-18,2,0,6,6,0,6,0,1,0.62,27
3946,2011-06-18,2,0,6,7,0,6,0,1,0.64,57
3947,2011-06-18,2,0,6,8,0,6,0,1,0.66,131
3948,2011-06-18,2,0,6,9,0,6,0,1,0.7,218
3949,2011-06-18,2,0,6,10,0,6,0,1,0.72,244
3950,2011-06-18,2,0,6,11,0,6,0,1,0.72,404
3951,2011-06-18,2,0,6,12,0,6,0,1,0.74,420
3952,2011-06-18,2,0,6,13,0,6,0,1,0.76,327
3953,2011-06-18,2,0,6,14,0,6,0,2,0.8,334
3954,2011-06-18,2,0,6,15,0,6,0,2,0.82,367
3955,2011-06-18,2,0,6,16,0,6,0,2,0.76,468
3956,2011-06-18,2,0,6,17,0,6,0,2,0.76,449
3957,2011-06-18,2,0,6,18,0,6,0,2,0.74,381
3958,2011-06-18,2,0,6,19,0,6,0,2,0.74,326
3959,2011-06-18,2,0,6,20,0,6,0,2,0.72,188
3960,2011-06-18,2,0,6,21,0,6,0,2,0.72,183
3961,2011-06-18,2,0,6,22,0,6,0,2,0.72,161
3962,2011-06-18,2,0,6,23,0,6,0,2,0.72,150
3963,2011-06-19,2,0,6,0,0,0,0,1,0.7,89
3964,2011-06-19,2,0,6,1,0,0,0,2,0.7,76
3965,2011-06-19,2,0,6,2,0,0,0,1,0.68,72
3966,2011-06-19,2,0,6,3,0,0,0,2,0.66,30
3967,2011-06-19,2,0,6,4,0,0,0,2,0.66,17
3968,2011-06-19,2,0,6,5,0,0,0,2,0.66,19
3969,2011-06-19,2,0,6,6,0,0,0,2,0.66,33
3970,2011-06-19,2,0,6,7,0,0,0,2,0.66,71
3971,2011-06-19,2,0,6,8,0,0,0,3,0.68,84
3972,2011-06-19,2,0,6,9,0,0,0,2,0.68,169
3973,2011-06-19,2,0,6,10,0,0,0,2,0.7,244
3974,2011-06-19,2,0,6,11,0,0,0,2,0.72,377
3975,2011-06-19,2,0,6,12,0,0,0,2,0.74,396
3976,2011-06-19,2,0,6,13,0,0,0,2,0.74,363
3977,2011-06-19,2,0,6,14,0,0,0,3,0.74,317
3978,2011-06-19,2,0,6,15,0,0,0,2,0.74,362
3979,2011-06-19,2,0,6,16,0,0,0,2,0.76,378
3980,2011-06-19,2,0,6,17,0,0,0,1,0.74,397
3981,2011-06-19,2,0,6,18,0,0,0,2,0.74,296
3982,2011-06-19,2,0,6,19,0,0,0,1,0.72,311
3983,2011-06-19,2,0,6,20,0,0,0,1,0.7,232
3984,2011-06-19,2,0,6,21,0,0,0,1,0.68,167
3985,2011-06-19,2,0,6,22,0,0,0,1,0.66,152
3986,2011-06-19,2,0,6,23,0,0,0,1,0.66,92
3987,2011-06-20,2,0,6,0,0,1,1,1,0.66,26
3988,2011-06-20,2,0,6,1,0,1,1,1,0.64,12
3989,2011-06-20,2,0,6,2,0,1,1,1,0.64,2
3990,2011-06-20,2,0,6,3,0,1,1,3,0.64,1
3991,2011-06-20,2,0,6,4,0,1,1,3,0.62,3
3992,2011-06-20,2,0,6,5,0,1,1,3,0.62,3
3993,2011-06-20,2,0,6,6,0,1,1,3,0.6,26
3994,2011-06-20,2,0,6,7,0,1,1,3,0.56,46
3995,2011-06-20,2,0,6,8,0,1,1,3,0.56,221
3996,2011-06-20,2,0,6,9,0,1,1,2,0.6,219
3997,2011-06-20,2,0,6,10,0,1,1,2,0.6,91
3998,2011-06-20,2,0,6,11,0,1,1,2,0.6,94
3999,2011-06-20,2,0,6,12,0,1,1,2,0.62,162
4000,2011-06-20,2,0,6,13,0,1,1,1,0.64,179
4001,2011-06-20,2,0,6,14,0,1,1,1,0.66,175
4002,2011-06-20,2,0,6,15,0,1,1,1,0.66,205
4003,2011-06-20,2,0,6,16,0,1,1,1,0.7,299
4004,2011-06-20,2,0,6,17,0,1,1,1,0.7,565
4005,2011-06-20,2,0,6,18,0,1,1,1,0.7,538
4006,2011-06-20,2,0,6,19,0,1,1,1,0.66,431
4007,2011-06-20,2,0,6,20,0,1,1,1,0.66,316
4008,2011-06-20,2,0,6,21,0,1,1,1,0.64,206
4009,2011-06-20,2,0,6,22,0,1,1,2,0.64,130
4010,2011-06-20,2,0,6,23,0,1,1,1,0.62,60
4011,2011-06-21,3,0,6,0,0,2,1,1,0.62,33
4012,2011-06-21,3,0,6,1,0,2,1,3,0.62,14
4013,2011-06-21,3,0,6,2,0,2,1,3,0.62,6
4014,2011-06-21,3,0,6,3,0,2,1,3,0.62,2
4015,2011-06-21,3,0,6,4,0,2,1,2,0.6,9
4016,2011-06-21,3,0,6,5,0,2,1,2,0.6,25
4017,2011-06-21,3,0,6,6,0,2,1,2,0.6,115
4018,2011-06-21,3,0,6,7,0,2,1,2,0.6,309
4019,2011-06-21,3,0,6,8,0,2,1,2,0.62,401
4020,2011-06-21,3,0,6,9,0,2,1,2,0.62,275
4021,2011-06-21,3,0,6,10,0,2,1,2,0.64,161
4022,2011-06-21,3,0,6,11,0,2,1,1,0.66,171
4023,2011-06-21,3,0,6,12,0,2,1,1,0.7,189
4024,2011-06-21,3,0,6,13,0,2,1,1,0.74,207
4025,2011-06-21,3,0,6,14,0,2,1,1,0.76,152
4026,2011-06-21,3,0,6,15,0,2,1,1,0.78,170
4027,2011-06-21,3,0,6,16,0,2,1,1,0.8,335
4028,2011-06-21,3,0,6,17,0,2,1,1,0.78,572
4029,2011-06-21,3,0,6,18,0,2,1,2,0.76,536
4030,2011-06-21,3,0,6,19,0,2,1,2,0.74,425
4031,2011-06-21,3,0,6,20,0,2,1,3,0.74,326
4032,2011-06-21,3,0,6,21,0,2,1,1,0.72,229
4033,2011-06-21,3,0,6,22,0,2,1,1,0.7,109
4034,2011-06-21,3,0,6,23,0,2,1,1,0.7,64
4035,2011-06-22,3,0,6,0,0,3,1,1,0.66,33
4036,2011-06-22,3,0,6,1,0,3,1,1,0.66,21
